forecast_step,lstm_forecast_anomaly_score,fanogan_score,threshold,pred_label_user_0crash_1not
0,4.442738056182861,0.09284621477127075,0.08201185613870617,0
1,4.442234516143799,0.07657743990421295,0.08201185613870617,1
2,4.44036865234375,0.08089204877614975,0.08201185613870617,1
3,4.4383111000061035,0.08416895568370819,0.08201185613870617,0
4,4.436429977416992,0.08860908448696136,0.08201185613870617,0
5,4.434755325317383,0.08686089515686035,0.08201185613870617,0
6,4.433294296264648,0.1021367684006691,0.08201185613870617,0
7,4.432032585144043,0.08772124350070953,0.08201185613870617,0
8,4.430951118469238,0.0896015539765358,0.08201185613870617,0
9,4.430028438568115,0.08417137712240219,0.08201185613870617,0
10,4.429243564605713,0.08594188094139099,0.08201185613870617,0
11,4.428576946258545,0.08074765652418137,0.08201185613870617,1
12,4.428011894226074,0.07211218029260635,0.08201185613870617,1
13,4.42753267288208,0.0671357586979866,0.08201185613870617,1
14,4.427127361297607,0.06053968891501427,0.08201185613870617,1
15,4.426784038543701,0.06074703484773636,0.08201185613870617,1
16,4.426494598388672,0.0612371563911438,0.08201185613870617,1
17,4.4262495040893555,0.066453717648983,0.08201185613870617,1
18,4.426042556762695,0.06781948357820511,0.08201185613870617,1
19,4.425867557525635,0.07578129321336746,0.08201185613870617,1
20,4.42572021484375,0.08166512846946716,0.08201185613870617,1
21,4.425595283508301,0.07696381211280823,0.08201185613870617,1
22,4.425489902496338,0.06726207584142685,0.08201185613870617,1
23,4.425401210784912,0.06952075660228729,0.08201185613870617,1
24,4.425326347351074,0.09785664826631546,0.08201185613870617,0
25,4.425262928009033,0.09875073283910751,0.08201185613870617,0
26,4.4252095222473145,0.09475500136613846,0.08201185613870617,0
27,4.425164699554443,0.08464299887418747,0.08201185613870617,0
28,4.425126552581787,0.06575656682252884,0.08201185613870617,1
29,4.425094127655029,0.07408417016267776,0.08201185613870617,1
30,4.425066947937012,0.061801739037036896,0.08201185613870617,1
31,4.425044059753418,0.019689377397298813,0.08201185613870617,1
32,4.42502498626709,0.018942786380648613,0.08201185613870617,1
33,4.425008773803711,0.019382815808057785,0.08201185613870617,1
34,4.424994945526123,0.01974121853709221,0.08201185613870617,1
35,4.424983501434326,0.020014388486742973,0.08201185613870617,1
36,4.424973011016846,0.020204054191708565,0.08201185613870617,1
37,4.4249653816223145,0.02035406418144703,0.08201185613870617,1
38,4.424957752227783,0.020451245829463005,0.08201185613870617,1
39,4.424952030181885,0.020525207743048668,0.08201185613870617,1
40,4.4249467849731445,0.020575636997818947,0.08201185613870617,1
41,4.424942970275879,0.02062789909541607,0.08201185613870617,1
42,4.424939155578613,0.02065598964691162,0.08201185613870617,1
43,4.424935817718506,0.02067527174949646,0.08201185613870617,1
44,4.424933433532715,0.020709501579403877,0.08201185613870617,1
45,4.424931526184082,0.020713556557893753,0.08201185613870617,1
46,4.424929618835449,0.020721597597002983,0.08201185613870617,1
47,4.424928188323975,0.020742123946547508,0.08201185613870617,1
48,4.4249267578125,0.020748436450958252,0.08201185613870617,1
49,4.424925327301025,0.02072795480489731,0.08201185613870617,1
50,4.424924373626709,0.020734546706080437,0.08201185613870617,1
