stock_name,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
SP500_U500_Russia_Ukraine_war_crash,cosine,344,102,59,43,0.3413950979709625,0.5588235294117647,0.46153846153846156,0.27906976744186046,0.34782608695652173,0.5459203783996847,0.27759172758737277,0.32188157050632965
SP500_U500_Russia_Ukraine_war_crash,exponential,344,102,59,43,0.23532098382711403,0.38235294117647056,0.25,0.23255813953488372,0.24096385542168675,0.34923137564052026,0.14605836264875738,0.22438380604281144
SP500_U500_Russia_Ukraine_war_crash,arctan,344,102,59,43,0.030017825402319412,0.35294117647058826,0.21951219512195122,0.20930232558139536,0.21428571428571427,0.2680331099724084,0.015423273327246006,0.02716558559925533
SP500_U500_Russia_Ukraine_war_crash,arccosh,344,102,59,43,0.21688711941242217,0.43137254901960786,0.14285714285714285,0.06976744186046512,0.09375,0.24359479700433584,0.16568463856657578,0.1948025558216899
