stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results\EURUSD,one_class_svm,exponential,2408,107,66,41,4.162447508599998e-05,0.5233644859813084,0.08333333333333333,0.024390243902439025,0.03773584905660377,0.2546193643754619,-1.751873152980613,-1.50766253857399
