backtest_idx,window_start,fanogan_score,threshold,true_tadgan_is_anomaly,true_label_user_0crash_1not,pred_label_user_0crash_1not
0,798,0.09063597023487091,0.2014204956591129,0,1,1
1,799,0.09796155989170074,0.2014204956591129,0,1,1
2,800,0.08980067819356918,0.2014204956591129,0,1,1
3,801,0.07781394571065903,0.2014204956591129,0,1,1
4,802,0.07239904999732971,0.2014204956591129,0,1,1
5,803,0.06964251399040222,0.2014204956591129,0,1,1
6,804,0.06630345433950424,0.2014204956591129,0,1,1
7,805,0.07139952480792999,0.2014204956591129,0,1,1
8,806,0.06750298291444778,0.2014204956591129,0,1,1
9,807,0.06860591471195221,0.2014204956591129,0,1,1
10,808,0.07156095653772354,0.2014204956591129,0,1,1
11,809,0.059860870242118835,0.2014204956591129,0,1,1
12,810,0.04979382082819939,0.2014204956591129,0,1,1
13,811,0.06441108882427216,0.2014204956591129,0,1,1
14,812,0.06371192634105682,0.2014204956591129,0,1,1
15,813,0.06649090349674225,0.2014204956591129,0,1,1
16,814,0.060969918966293335,0.2014204956591129,0,1,1
17,815,0.05937378853559494,0.2014204956591129,0,1,1
18,816,0.06269975751638412,0.2014204956591129,0,1,1
19,817,0.056649480015039444,0.2014204956591129,0,1,1
20,818,0.05066792294383049,0.2014204956591129,0,1,1
21,819,0.04610022157430649,0.2014204956591129,0,1,1
22,820,0.059838131070137024,0.2014204956591129,0,1,1
23,821,0.06166831776499748,0.2014204956591129,0,1,1
24,822,0.08668818324804306,0.2014204956591129,0,1,1
25,823,0.10306064784526825,0.2014204956591129,0,1,1
26,824,0.11720907688140869,0.2014204956591129,0,1,1
27,825,0.12325532734394073,0.2014204956591129,0,1,1
28,826,0.13313251733779907,0.2014204956591129,0,1,1
29,827,0.1093599796295166,0.2014204956591129,0,1,1
30,828,0.10645464062690735,0.2014204956591129,0,1,1
31,829,0.09926945716142654,0.2014204956591129,0,1,1
32,830,0.10198366641998291,0.2014204956591129,0,1,1
33,831,0.09676168113946915,0.2014204956591129,0,1,1
34,832,0.09870126843452454,0.2014204956591129,0,1,1
35,833,0.11184746026992798,0.2014204956591129,0,1,1
36,834,0.15277430415153503,0.2014204956591129,0,1,1
37,835,0.14087504148483276,0.2014204956591129,0,1,1
38,836,0.15576401352882385,0.2014204956591129,0,1,1
39,837,0.17093555629253387,0.2014204956591129,0,1,1
40,838,0.18806380033493042,0.2014204956591129,0,1,1
41,839,0.19561302661895752,0.2014204956591129,0,1,1
42,840,0.20688657462596893,0.2014204956591129,0,1,0
43,841,0.20700708031654358,0.2014204956591129,0,1,0
44,842,0.22445900738239288,0.2014204956591129,0,1,0
45,843,0.2013913244009018,0.2014204956591129,0,1,1
46,844,0.2180337905883789,0.2014204956591129,0,1,0
47,845,0.13545478880405426,0.2014204956591129,0,1,1
48,846,0.13709396123886108,0.2014204956591129,0,1,1
49,847,0.14583221077919006,0.2014204956591129,0,1,1
50,848,0.14925289154052734,0.2014204956591129,0,1,1
51,849,0.14163736999034882,0.2014204956591129,0,1,1
52,850,0.12828177213668823,0.2014204956591129,0,1,1
53,851,0.11555050313472748,0.2014204956591129,0,1,1
54,852,0.10941912978887558,0.2014204956591129,0,1,1
55,853,0.1056678295135498,0.2014204956591129,0,1,1
56,854,0.10668547451496124,0.2014204956591129,0,1,1
57,855,0.11581442505121231,0.2014204956591129,0,1,1
58,856,0.10800397396087646,0.2014204956591129,0,1,1
59,857,0.10650285333395004,0.2014204956591129,0,1,1
60,858,0.10130240768194199,0.2014204956591129,0,1,1
61,859,0.14180198311805725,0.2014204956591129,0,1,1
62,860,0.15406182408332825,0.2014204956591129,0,1,1
63,861,0.15865884721279144,0.2014204956591129,0,1,1
64,862,0.14199621975421906,0.2014204956591129,0,1,1
65,863,0.13892629742622375,0.2014204956591129,0,1,1
66,864,0.13088063895702362,0.2014204956591129,0,1,1
67,865,0.1455494910478592,0.2014204956591129,0,1,1
68,866,0.14814479649066925,0.2014204956591129,0,1,1
69,867,0.13949467241764069,0.2014204956591129,0,1,1
70,868,0.13239288330078125,0.2014204956591129,0,1,1
71,869,0.15656715631484985,0.2014204956591129,0,1,1
72,870,0.14705674350261688,0.2014204956591129,0,1,1
73,871,0.15648499131202698,0.2014204956591129,0,1,1
74,872,0.1707211583852768,0.2014204956591129,0,1,1
75,873,0.17525260150432587,0.2014204956591129,0,1,1
76,874,0.17140911519527435,0.2014204956591129,0,1,1
77,875,0.17434626817703247,0.2014204956591129,0,1,1
78,876,0.1657104343175888,0.2014204956591129,0,1,1
79,877,0.18166407942771912,0.2014204956591129,0,1,1
80,878,0.1958405077457428,0.2014204956591129,0,1,1
81,879,0.22401314973831177,0.2014204956591129,0,1,0
82,880,0.24857087433338165,0.2014204956591129,0,1,0
83,881,0.2510378956794739,0.2014204956591129,0,1,0
84,882,0.23804871737957,0.2014204956591129,0,1,0
85,883,0.2234669029712677,0.2014204956591129,0,1,0
86,884,0.21155747771263123,0.2014204956591129,0,1,0
87,885,0.21181939542293549,0.2014204956591129,0,1,0
88,886,0.12479127198457718,0.2014204956591129,0,1,1
89,887,0.13492339849472046,0.2014204956591129,0,1,1
90,888,0.14920932054519653,0.2014204956591129,0,1,1
91,889,0.11162631213665009,0.2014204956591129,0,1,1
92,890,0.10733745992183685,0.2014204956591129,0,1,1
93,891,0.112393319606781,0.2014204956591129,0,1,1
94,892,0.11369183659553528,0.2014204956591129,0,1,1
95,893,0.11109074205160141,0.2014204956591129,0,1,1
96,894,0.11670654267072678,0.2014204956591129,0,1,1
97,895,0.10590215772390366,0.2014204956591129,0,1,1
98,896,0.09207615256309509,0.2014204956591129,0,1,1
99,897,0.09118325263261795,0.2014204956591129,0,1,1
100,898,0.09042197465896606,0.2014204956591129,0,1,1
