dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
GOLD,hybrid_true,arccosh,0.5575984990619137,0.0851063829787234,106,41,20,20,32,2
