dataset,method,mapping,auc_test,f1_test,train_score_mean,train_score_std,threshold_q95,n_test,n_crash,n_train
EURUSD,omnianomaly,exponential,,0.0,0.22402770817279816,0.0,0.22402770817279816,132,0,1
