forecast_step,lstm_forecast_anomaly_score,fanogan_score,threshold,pred_label_user_0crash_1not
0,4.572657585144043,0.09541978687047958,0.14790146201848983,1
1,4.5674333572387695,0.12880462408065796,0.14790146201848983,1
2,4.559887886047363,0.18619348108768463,0.14790146201848983,0
3,4.552362442016602,0.1916985660791397,0.14790146201848983,0
4,4.545328140258789,0.1417710781097412,0.14790146201848983,1
5,4.53895378112793,0.13375097513198853,0.14790146201848983,1
6,4.533265590667725,0.1372523307800293,0.14790146201848983,1
7,4.528232574462891,0.18716908991336823,0.14790146201848983,0
8,4.523797988891602,0.1963272988796234,0.14790146201848983,0
9,4.519903182983398,0.17913806438446045,0.14790146201848983,0
10,4.516486167907715,0.13744549453258514,0.14790146201848983,1
11,4.513490676879883,0.15345287322998047,0.14790146201848983,0
12,4.510866165161133,0.11869264394044876,0.14790146201848983,1
13,4.508567810058594,0.13384106755256653,0.14790146201848983,1
14,4.506553649902344,0.13149979710578918,0.14790146201848983,1
15,4.504788875579834,0.13895584642887115,0.14790146201848983,1
16,4.5032429695129395,0.12945245206356049,0.14790146201848983,1
17,4.501887321472168,0.11729750037193298,0.14790146201848983,1
18,4.500699520111084,0.11630517989397049,0.14790146201848983,1
19,4.499658107757568,0.09824653714895248,0.14790146201848983,1
20,4.498744487762451,0.11242710053920746,0.14790146201848983,1
21,4.497942924499512,0.10665643215179443,0.14790146201848983,1
22,4.497239589691162,0.1136450543999672,0.14790146201848983,1
23,4.496622085571289,0.10351991653442383,0.14790146201848983,1
24,4.49608039855957,0.09982558339834213,0.14790146201848983,1
25,4.495604038238525,0.10216634720563889,0.14790146201848983,1
26,4.495185852050781,0.08942163735628128,0.14790146201848983,1
27,4.494818687438965,0.09857918322086334,0.14790146201848983,1
28,4.494495868682861,0.06486206501722336,0.14790146201848983,1
29,4.4942121505737305,0.08345462381839752,0.14790146201848983,1
30,4.493962287902832,0.06952766329050064,0.14790146201848983,1
31,4.493742942810059,0.014540016651153564,0.14790146201848983,1
32,4.4935503005981445,0.0179300457239151,0.14790146201848983,1
33,4.493380546569824,0.01946256496012211,0.14790146201848983,1
34,4.493231296539307,0.020321354269981384,0.14790146201848983,1
35,4.493099689483643,0.020788848400115967,0.14790146201848983,1
