dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
GOLD,hybrid_true,arccosh,0.6867492492492492,0.1951219512195122,146,74,10,10,32,2
