dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
EURUSD,hybrid_true,arccosh,0.33451788675669275,0.10810810810810811,130,67,10,10,32,2
