stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results_covid\GOLD,one_class_svm,exponential,982,146,73,73,0.00011128555720558628,0.7123287671232876,1.0,0.4246575342465753,0.5961538461538461,0.8089697879527115,-0.5830296286444947,-0.4848074086716425
