job_name,dataset,scenario,model,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
US1Y_BOND_COVID200_daily_CNN_AE,US1Y,COVID-19 market crash,cnn_autoencoder,exponential,897,200,148,52,0.05551256239414215,0.795,1.0,0.21153846153846154,0.3492063492063492,0.5560031185031186,0.022761473432183266,0.021368153393268585
US1Y_BOND_COVID200_daily_CNN_AE,US1Y,COVID-19 market crash,cnn_autoencoder,cosine,897,200,148,52,0.045169975608587265,0.755,0.8,0.07692307692307693,0.14035087719298245,0.4792099792099792,0.019819293171167374,0.016963781788945198
US1Y_BOND_COVID200_daily_CNN_AE,US1Y,COVID-19 market crash,cnn_autoencoder,arctan,897,200,148,52,0.009943057782948017,0.755,1.0,0.057692307692307696,0.10909090909090909,0.5341735966735967,0.0036034202203154564,0.0027276717592030764
US1Y_BOND_COVID200_daily_CNN_AE,US1Y,COVID-19 market crash,cnn_autoencoder,arccosh,897,200,148,52,0.02999342978000641,0.735,0.0,0.0,0.0,0.393970893970894,0.012868974357843399,0.00938180647790432
