stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results_2026\USOIL,usad,exponential,2575,37,19,18,1.5871620178222656,0.5135135135135135,0.0,0.0,0.0,0.3654970760233918,1.2777025699615479,1.3537744283676147
