backtest_idx,window_start,fanogan_score,threshold,true_tadgan_is_anomaly,true_label_user_0crash_1not,pred_label_user_0crash_1not
0,1227,0.0067762755788862705,0.04164112247526646,0,1,1
1,1228,0.012524746358394623,0.04164112247526646,0,1,1
2,1229,0.02969352714717388,0.04164112247526646,0,1,1
3,1230,0.019851531833410263,0.04164112247526646,0,1,1
4,1231,0.024525748565793037,0.04164112247526646,0,1,1
5,1232,0.01714940369129181,0.04164112247526646,0,1,1
6,1233,0.01996537670493126,0.04164112247526646,0,1,1
7,1234,0.007825832813978195,0.04164112247526646,0,1,1
8,1235,0.012834757566452026,0.04164112247526646,0,1,1
9,1236,0.01840876415371895,0.04164112247526646,0,1,1
10,1237,0.025968516245484352,0.04164112247526646,0,1,1
11,1238,0.03433961048722267,0.04164112247526646,0,1,1
12,1239,0.09900163859128952,0.04164112247526646,0,1,0
13,1240,0.1194734126329422,0.04164112247526646,0,1,0
14,1241,0.16240625083446503,0.04164112247526646,0,1,0
15,1242,0.12639574706554413,0.04164112247526646,0,1,0
16,1243,0.09185487031936646,0.04164112247526646,0,1,0
17,1244,0.09611826390028,0.04164112247526646,0,1,0
18,1245,0.07727251946926117,0.04164112247526646,0,1,0
19,1246,0.05105038359761238,0.04164112247526646,0,1,0
20,1247,0.043488919734954834,0.04164112247526646,0,1,0
21,1248,0.040540292859077454,0.04164112247526646,0,1,1
22,1249,0.054269760847091675,0.04164112247526646,0,1,0
23,1250,0.029987838119268417,0.04164112247526646,0,1,1
24,1251,0.026184335350990295,0.04164112247526646,0,1,1
25,1252,0.032279495149850845,0.04164112247526646,0,1,1
26,1253,0.01722853258252144,0.04164112247526646,0,1,1
27,1254,0.014673076570034027,0.04164112247526646,0,1,1
28,1255,0.014759964309632778,0.04164112247526646,0,1,1
29,1256,0.012889792211353779,0.04164112247526646,0,1,1
30,1257,0.014703787863254547,0.04164112247526646,0,1,1
31,1258,0.009461340494453907,0.04164112247526646,0,1,1
32,1259,0.01617356762290001,0.04164112247526646,0,1,1
33,1260,0.014184122905135155,0.04164112247526646,0,1,1
34,1261,0.012739512138068676,0.04164112247526646,0,1,1
35,1262,0.012255475856363773,0.04164112247526646,0,1,1
36,1263,0.011962169781327248,0.04164112247526646,0,1,1
37,1264,0.01139797456562519,0.04164112247526646,0,1,1
38,1265,0.012681936845183372,0.04164112247526646,0,1,1
39,1266,0.008423978462815285,0.04164112247526646,0,1,1
40,1267,0.011384617537260056,0.04164112247526646,0,1,1
41,1268,0.009034079499542713,0.04164112247526646,0,1,1
42,1269,0.010121487081050873,0.04164112247526646,0,1,1
43,1270,0.005318942479789257,0.04164112247526646,0,1,1
44,1271,0.01109608355909586,0.04164112247526646,0,1,1
45,1272,0.015258535742759705,0.04164112247526646,0,1,1
46,1273,0.019184840843081474,0.04164112247526646,0,1,1
47,1274,0.009073569439351559,0.04164112247526646,0,1,1
48,1275,0.01057070679962635,0.04164112247526646,0,1,1
49,1276,0.011835955083370209,0.04164112247526646,0,1,1
50,1277,0.011389367282390594,0.04164112247526646,0,1,1
51,1278,0.013692568987607956,0.04164112247526646,0,1,1
52,1279,0.015461309812963009,0.04164112247526646,0,1,1
53,1280,0.017024965956807137,0.04164112247526646,0,1,1
54,1281,0.01671568863093853,0.04164112247526646,0,1,1
55,1282,0.014288934879004955,0.04164112247526646,0,1,1
56,1283,0.010474792681634426,0.04164112247526646,0,1,1
57,1284,0.010839392431080341,0.04164112247526646,0,1,1
58,1285,0.008820565417408943,0.04164112247526646,0,1,1
59,1286,0.007915258407592773,0.04164112247526646,0,1,1
60,1287,0.0069258245639503,0.04164112247526646,0,1,1
61,1288,0.005469373427331448,0.04164112247526646,0,1,1
62,1289,0.005198194645345211,0.04164112247526646,0,1,1
63,1290,0.005150528624653816,0.04164112247526646,0,1,1
64,1291,0.004481394775211811,0.04164112247526646,0,1,1
65,1292,0.004499929025769234,0.04164112247526646,0,1,1
66,1293,0.004627019166946411,0.04164112247526646,0,1,1
67,1294,0.005437531042844057,0.04164112247526646,0,1,1
68,1295,0.005577987991273403,0.04164112247526646,0,1,1
69,1296,0.004703524522483349,0.04164112247526646,0,1,1
70,1297,0.00522372592240572,0.04164112247526646,0,1,1
71,1298,0.005013000685721636,0.04164112247526646,0,1,1
72,1299,0.004817419685423374,0.04164112247526646,0,1,1
73,1300,0.004342518746852875,0.04164112247526646,0,1,1
74,1301,0.005491919349879026,0.04164112247526646,0,1,1
75,1302,0.006715365219861269,0.04164112247526646,0,1,1
76,1303,0.006041525863111019,0.04164112247526646,0,1,1
77,1304,0.00623754458501935,0.04164112247526646,0,1,1
78,1305,0.008399572223424911,0.04164112247526646,0,1,1
79,1306,0.009022085927426815,0.04164112247526646,0,1,1
