signal,anomaly_score,is_anomaly
3.647531,-0.14831885367926165,0
3.720784,-0.1427012784406262,0
3.729174,-0.13003939654921828,0
3.73414,-0.10811876139111183,0
3.777302,-0.08566086366468326,0
3.782792,-0.06631650449335438,0
3.796598,-0.05817738218545292,0
3.802301,-0.060620780271176414,0
3.806389,-0.05546588681867134,0
3.804278,-0.06353352424640477,0
3.807777,-0.07725466987249818,0
3.79931,-0.09496009649322588,0
3.794124,-0.09784647167632343,0
3.799028,-0.1104202908873373,0
3.799217,-0.09112389910943426,0
3.802297,-0.08499220246468855,0
3.801877,-0.07926134055727821,0
3.799041,-0.0761060734134106,0
3.802745,-0.07016771122384972,0
3.828405,-0.08072457351498662,0
3.877442,-0.08281168625269222,0
3.878971,-0.08963772598177827,0
3.889792,-0.08389930470719933,0
3.888636,-0.07396438773210684,0
3.902046,-0.07423712537234789,0
3.910978,-0.07169043328984458,0
3.907976,-0.07092313584312995,0
3.902666,-0.07170350137585332,0
3.903411,-0.07825811839178165,0
3.905457,-0.09267233397582166,0
3.907088,-0.10164067283781417,0
3.90558,-0.12457394554256293,0
3.904313,-0.14306354005733035,0
3.909635,-0.16190383762057733,0
3.899236,-0.16870145845001006,0
3.896889,-0.17469936700047103,0
3.898749,-0.16987013624881692,0
3.900369,-0.16884554926029727,0
3.900246,-0.17493637076450505,0
3.900603,-0.1780040556992427,0
3.895812,-0.1733648569486112,0
3.887045,-0.16551662728323183,0
3.884495,-0.15817948540030846,0
3.824424,-0.1591083287832353,0
3.803411,-0.1593448228439781,0
3.799003,-0.15779969021553736,0
3.792752,-0.1500151625970428,0
3.792707,-0.14069080654410537,0
3.789371,-0.1315594308825996,0
3.786406,-0.1328957514930931,0
3.785613,-0.12552727372684475,0
3.784516,-0.1189016023256173,0
3.783815,-0.10443018725323396,0
3.783717,-0.09965348645256704,0
3.788677,-0.09892192903684287,0
3.789773,-0.09581251301341642,0
3.789201,-0.09959030646604508,0
3.789046,-0.09612561029990417,0
3.789119,-0.09764399862567252,0
3.789226,-0.0998517569116922,0
3.78626,-0.09911677421549078,0
3.769132,-0.08915989203045628,0
3.765067,-0.087002269321704,0
3.765234,-0.08286228556687715,0
3.762503,-0.08424678499178848,0
3.756518,-0.08916650342161213,0
3.756379,-0.08940269301219311,0
3.752027,-0.0873299716888731,0
3.734105,-0.08683930575949914,0
3.723871,-0.08277743579509887,0
3.704978,-0.07551928967577376,0
3.696441,-0.06933665955605624,0
3.696987,-0.0735884603713829,0
3.698274,-0.08289539364595956,0
3.724216,-0.07704564480836111,0
3.746129,-0.06873081189243166,0
3.752655,-0.06943678967528015,0
3.751324,-0.07095024684439886,0
3.757102,-0.07383481526365684,0
3.760747,-0.07746377731828927,0
3.763928,-0.07216182968582444,0
3.767855,-0.07197105534907892,0
3.771569,-0.07536227578902775,0
3.769447,-0.07650135029590525,0
3.770417,-0.07904430530178416,0
3.795707,-0.07159185500311276,0
3.806126,-0.07041703830399333,0
3.814248,-0.07186724675343033,0
3.817564,-0.06654709151290274,0
3.81216,-0.0668644286275113,0
3.791185,-0.06855736037438032,0
3.788442,-0.06787897063192716,0
3.780834,-0.06452936869415574,0
3.764108,-0.06233069958151022,0
3.76144,-0.061433923804367414,0
3.761139,-0.060836364794856206,0
3.759939,-0.06030788393883987,0
3.766513,-0.05640687285993137,0
3.77104,-0.04936709904315817,0
3.772077,-0.04134690250541578,0
3.772655,-0.035950854081009606,0
3.749573,-0.0343632907087254,0
3.732146,-0.03489049649148312,0
3.726902,-0.03243227458913396,0
3.712459,-0.029988012381193415,0
3.706941,-0.027248054686795524,0
3.690499,-0.026098394317359472,0
3.691589,-0.024966369206480307,0
3.680363,-0.022101634136201392,0
3.678434,-0.017994075672520104,0
3.678274,-0.015531859966580103,0
3.679033,-0.013758848782791022,0
3.653568,-0.012365255972036589,0
3.657018,-0.010509807671931574,0
3.676785,-0.009597392112496692,0
3.693074,-0.007786855953278653,0
3.672613,-0.0066820051208607715,0
3.662497,-0.005076398163031697,0
3.64609,-0.0037913628498142827,0
3.648259,-0.0029765853658949926,0
3.651983,-0.002177368063385651,0
3.654724,-0.0011986508139786663,0
3.657336,-0.00023011237211493035,0
3.654029,0.000684882260573141,0
3.651166,0.0016312446982781725,0
3.652782,0.002941721097439179,0
3.652984,0.004526022599514029,0
3.651997,0.006699361666196637,0
3.662426,0.008751416289556512,0
3.660774,0.010733698170114565,0
3.660539,0.013563693953495699,0
3.651268,0.016104392443657394,0
3.654581,0.0186999489648401,0
3.655947,0.021244567362876592,0
3.653237,0.026399924948947603,0
3.649037,0.028885834298336906,0
3.650552,0.032643547731810704,0
3.657394,0.03479223605378371,0
3.65871,0.03800496809198419,0
3.654435,0.03999260595666546,0
3.636352,0.04501677929630548,0
3.628845,0.045975403969138406,0
3.624601,0.04708075241807719,0
3.631533,0.04859779938121863,0
3.624269,0.0485758787884612,0
3.621754,0.04842864565344051,0
3.621444,0.04910936959359003,0
3.639736,0.05153247163180481,0
3.635618,0.05516799537974089,0
3.635842,0.05953232269599379,0
3.637318,0.06339109615004006,0
3.636879,0.06449370150685883,0
3.630703,0.0674067066089035,0
3.626317,0.07138677474754036,0
3.624678,0.07718820091316843,0
3.620349,0.07446783124639401,0
3.61894,0.07535321464383186,0
3.614036,0.0734750505168976,0
3.6114,0.08026957738340118,0
3.608822,0.08348483989197614,0
3.60792,0.08433221782666823,0
3.60472,0.08506561740226286,0
3.593734,0.08679003871611707,0
3.590385,0.08718791064757257,0
3.458322,0.09111472413695915,0
3.456736,0.08751271092249724,0
3.45876,0.08812446619976803,0
3.46259,0.08675806838709045,0
3.457694,0.08393092388858533,0
3.455813,0.08171247540799773,0
3.449816,0.08113536951222182,0
3.452075,0.07973176336158067,0
3.453905,0.08085509873854384,0
3.454087,0.08170744458689483,0
3.454033,0.08107759801748143,0
3.45915,0.0795566711108446,0
3.45899,0.07951578826207596,0
3.458453,0.07836551786113956,0
3.460561,0.0787793444669734,0
3.49551,0.07731987136113962,0
3.510247,0.07686629681783845,0
3.514363,0.07765367855480315,0
3.515564,0.07951650517367662,0
3.518225,0.07930638723190872,0
3.518738,0.07898734845436932,0
3.517109,0.0787887459405358,0
3.517692,0.08177595612090674,0
3.51852,0.08922686070180588,0
3.517685,0.09305216499380015,0
3.521835,0.09489881162685937,0
3.522959,0.10049333681027328,0
3.530802,0.10623873389506903,0
3.532125,0.10948041102169848,0
3.529483,0.11820047348395321,0
3.529699,0.1272896939854699,0
3.531323,0.13267413650604165,0
3.532557,0.13609889578918746,0
3.534314,0.14286799859025642,0
3.55499,0.14920115836124076,0
3.557329,0.15862327657942463,0
3.553408,0.16751715140632484,0
3.552568,0.1743499996644305,0
3.552955,0.18081350046925862,0
3.555964,0.17718031731850778,0
3.555125,0.1806111224765965,0
3.555429,0.1875046677147383,0
3.555503,0.18752755175223787,0
3.555535,0.18886598090105683,0
3.555046,0.19403732573451932,0
3.561016,0.19325402632489755,0
3.560205,0.19472627464221376,0
3.55766,0.205314586783684,0
3.558167,0.21750911933175013,0
3.576314,0.2192568817982559,0
3.575235,0.217898188357612,0
3.576974,0.22231371259569782,0
3.575386,0.22910869078541501,0
3.579707,0.22947422847055826,0
3.578633,0.22790108204333742,0
3.578368,0.23370375640527669,0
3.579486,0.24605706024031837,0
3.574197,0.24205113133442974,0
