signal,anomaly_score,is_anomaly
-1.5097060922529597,0.05384601206220139,0
-1.4964997776897897,0.04740975728903939,0
-1.4424747447619777,0.04159933454357726,0
-1.3792457400695433,0.037170797278361395,0
-1.4188637067438556,0.033834924967852405,0
-1.424066312725131,0.030059925707893457,0
-1.4676866221979945,0.025622084621072568,0
-1.4600830013436723,0.02100648731982076,0
-1.5145081219990604,0.016775923565461218,0
-1.444075584179876,0.012634153423346475,0
-1.4504784533438757,0.008850918384665627,0
-1.38164675494259,0.005952299853957218,0
-1.4136615892701825,0.0034829176171466557,0
-1.4212652101245082,0.0013177869464327853,0
-1.385248521505967,-0.00021648634265095926,0
-1.3232197799962566,-0.001169280021781408,0
-1.3456300663240486,-0.001580653940691572,0
-1.3476309934695232,-0.0015703017719000526,0
-1.344429314633726,-0.0011535990706887191,0
-1.298407990287812,-0.0002588672119480346,0
-1.300809005160859,0.0008662652577470553,0
-1.2447830450875723,0.0029493933889678994,0
-1.1795531132496633,0.005423807200267388,0
-1.178752449286913,0.007824198072945966,0
-1.018278189921379,0.010711780213392053,0
-1.0150769995931803,0.013062574494840698,0
-1.0310844167569766,0.016119599145697532,0
-0.8181854753739269,0.01993329350332843,0
-0.8534019885373164,0.02305062307881316,0
-0.9782596470118886,0.026398551374900978,0
-0.9654539086838896,0.031178209517985337,0
-0.905426094319654,0.035648811676373335,0
-0.8882179254655352,0.03932943404222625,0
-0.9718567778478892,0.04308825667095129,0
-0.9206328475206998,0.04811294267696927,0
-0.8550028279552186,0.052314895541940236,0
-0.8570037551006932,0.05630473053979024,0
-0.9306374832480724,0.0604078060905879,0
-0.8742114354472136,0.06463096595348951,0
-0.8886180131931075,0.06916466684447227,0
-0.8453982799554184,0.07356137538521908,0
-0.7801678596099111,0.07708950669588721,0
-0.7301446809730481,0.08068226686264686,0
-0.7569573978269671,0.08347303752926534,0
-0.7613593398454884,0.08700782781435554,0
-0.7833695384457082,0.09173321916818503,0
-0.721740884663574,0.09645130918854676,0
-0.7749657421362378,0.10104966821546164,0
-0.8321919653922486,0.10642975137065008,0
-0.8882179254655352,0.11302985216949056,0
-0.8926198674840565,0.11956220493695723,0
-0.7517547918456918,0.126588537908429,0
-0.794574437355805,0.1313233717366066,0
-0.8345929802652954,0.13749452623647473,0
-0.8169852121912028,0.14367520273438586,0
-0.9150306423194544,0.14923641860509756,0
-0.9242346140840766,0.15679481367621975,0
-0.9302373955205,0.16574813381221526,0
-0.8674084785556381,0.17380572035706893,0
-0.9022244154838568,0.18284929573691683,0
-0.8730111722644893,0.19133479758118743,0
-0.9210334237558778,0.19933905372326458,0
-0.9378410163748224,0.2090785389549027,0
-0.8962216340474333,0.21710515735772895,0
-0.9198326720655516,0.22449469725907342,0
-0.8650074636825913,0.2332107415474705,0
-0.8397955862465707,0.24099514572725833,0
-0.7829694507181358,0.2467109009296151,0
-0.772164151028013,0.2516203196665164,0
-0.8225874173924483,0.2562836703255306,0
-0.909828036338179,0.2621573803260901,0
-0.8774131142830107,0.2727897638003487,0
-0.8754121871375362,0.2824214539459287,0
-0.7977761161916058,0.2917271956268298,0
-0.7969759407364575,0.29915128977127614,0
-0.813783533355402,0.30652560111806676,0
-0.8950213708647091,0.31302783556969327,0
-0.8542021639924683,0.3223424159419424,0
-0.840996337936897,0.32993709117321535,0
-0.8129833579002537,0.3359291138227814,0
-0.7477529375547428,0.3437012546426389,0
-0.652909186262292,0.3489375770849155,0
-0.6308989876620723,0.3536275961081631,0
-0.6469064048258685,0.3590375118032639,0
-0.7165382786822987,0.36298784285428864,0
-0.7241418995366244,0.3691999278623116,0
