backtest_idx,window_start,fanogan_score,threshold,true_tadgan_is_anomaly,true_label_user_0crash_1not,pred_label_user_0crash_1not
0,798,0.045836977660655975,0.15047279074788092,0,1,1
1,799,0.04984838515520096,0.15047279074788092,0,1,1
2,800,0.05358574539422989,0.15047279074788092,0,1,1
3,801,0.047930847853422165,0.15047279074788092,0,1,1
4,802,0.04377274215221405,0.15047279074788092,0,1,1
5,803,0.03557894378900528,0.15047279074788092,0,1,1
6,804,0.030948050320148468,0.15047279074788092,0,1,1
7,805,0.0389024093747139,0.15047279074788092,0,1,1
8,806,0.04426876828074455,0.15047279074788092,0,1,1
9,807,0.04320007562637329,0.15047279074788092,0,1,1
10,808,0.04869142547249794,0.15047279074788092,0,1,1
11,809,0.05250312015414238,0.15047279074788092,0,1,1
12,810,0.05179557576775551,0.15047279074788092,0,1,1
13,811,0.04967311769723892,0.15047279074788092,0,1,1
14,812,0.05409856513142586,0.15047279074788092,0,1,1
15,813,0.049997102469205856,0.15047279074788092,0,1,1
16,814,0.04892461374402046,0.15047279074788092,0,1,1
17,815,0.053258322179317474,0.15047279074788092,0,1,1
18,816,0.05315437912940979,0.15047279074788092,0,1,1
19,817,0.050580013543367386,0.15047279074788092,0,1,1
20,818,0.049055397510528564,0.15047279074788092,0,1,1
21,819,0.04602835327386856,0.15047279074788092,0,1,1
22,820,0.0458020456135273,0.15047279074788092,0,1,1
23,821,0.05055003613233566,0.15047279074788092,0,1,1
24,822,0.05793001502752304,0.15047279074788092,0,1,1
25,823,0.04594825580716133,0.15047279074788092,0,1,1
26,824,0.04322938993573189,0.15047279074788092,0,1,1
27,825,0.05339030921459198,0.15047279074788092,0,1,1
28,826,0.05892135202884674,0.15047279074788092,0,1,1
29,827,0.06512105464935303,0.15047279074788092,0,1,1
30,828,0.07933491468429565,0.15047279074788092,0,1,1
31,829,0.08223551511764526,0.15047279074788092,0,1,1
32,830,0.07157447934150696,0.15047279074788092,0,1,1
33,831,0.08134590834379196,0.15047279074788092,0,1,1
34,832,0.09367991983890533,0.15047279074788092,0,1,1
35,833,0.09750812500715256,0.15047279074788092,0,1,1
36,834,0.10098247230052948,0.15047279074788092,0,1,1
37,835,0.11199706792831421,0.15047279074788092,0,1,1
38,836,0.11345105618238449,0.15047279074788092,0,1,1
39,837,0.10499320924282074,0.15047279074788092,0,1,1
40,838,0.09712282568216324,0.15047279074788092,0,1,1
41,839,0.10150013118982315,0.15047279074788092,0,1,1
42,840,0.10956740379333496,0.15047279074788092,0,1,1
43,841,0.12357065081596375,0.15047279074788092,0,1,1
44,842,0.1112288236618042,0.15047279074788092,0,1,1
45,843,0.09747805446386337,0.15047279074788092,0,1,1
46,844,0.10748323798179626,0.15047279074788092,0,1,1
47,845,0.053163256496191025,0.15047279074788092,0,1,1
48,846,0.05572308227419853,0.15047279074788092,0,1,1
49,847,0.0507192499935627,0.15047279074788092,0,1,1
50,848,0.051501668989658356,0.15047279074788092,0,1,1
51,849,0.059373434633016586,0.15047279074788092,0,1,1
52,850,0.05600271373987198,0.15047279074788092,0,1,1
53,851,0.06559208035469055,0.15047279074788092,0,1,1
54,852,0.07821919023990631,0.15047279074788092,0,1,1
55,853,0.07092510163784027,0.15047279074788092,0,1,1
56,854,0.05861109867691994,0.15047279074788092,0,1,1
57,855,0.05778577923774719,0.15047279074788092,0,1,1
58,856,0.05642816424369812,0.15047279074788092,0,1,1
59,857,0.06439785659313202,0.15047279074788092,0,1,1
60,858,0.07744519412517548,0.15047279074788092,0,1,1
61,859,0.09155137091875076,0.15047279074788092,0,1,1
62,860,0.08107961714267731,0.15047279074788092,0,1,1
63,861,0.07204033434391022,0.15047279074788092,0,1,1
64,862,0.07151400297880173,0.15047279074788092,0,1,1
65,863,0.07032543420791626,0.15047279074788092,0,1,1
66,864,0.07968156039714813,0.15047279074788092,0,1,1
67,865,0.0771392360329628,0.15047279074788092,0,1,1
68,866,0.06892675161361694,0.15047279074788092,0,1,1
69,867,0.06222476437687874,0.15047279074788092,0,1,1
70,868,0.0659204050898552,0.15047279074788092,0,1,1
71,869,0.10111912339925766,0.15047279074788092,0,1,1
72,870,0.10174611210823059,0.15047279074788092,0,1,1
73,871,0.08242368698120117,0.15047279074788092,0,1,1
74,872,0.08061544597148895,0.15047279074788092,0,1,1
75,873,0.0761914849281311,0.15047279074788092,0,1,1
76,874,0.07757695019245148,0.15047279074788092,0,1,1
77,875,0.0879737138748169,0.15047279074788092,0,1,1
78,876,0.08433032780885696,0.15047279074788092,0,1,1
79,877,0.08501309156417847,0.15047279074788092,0,1,1
80,878,0.10976216197013855,0.15047279074788092,0,1,1
81,879,0.10856829583644867,0.15047279074788092,0,1,1
82,880,0.1150653064250946,0.15047279074788092,0,1,1
83,881,0.14576058089733124,0.15047279074788092,0,1,1
84,882,0.14647012948989868,0.15047279074788092,0,1,1
85,883,0.14943505823612213,0.15047279074788092,0,1,1
86,884,0.15098106861114502,0.15047279074788092,0,1,0
87,885,0.1340859979391098,0.15047279074788092,0,1,1
88,886,0.1347985416650772,0.15047279074788092,0,1,1
89,887,0.13649021089076996,0.15047279074788092,0,1,1
90,888,0.13983477652072906,0.15047279074788092,0,1,1
91,889,0.11016637831926346,0.15047279074788092,0,1,1
92,890,0.06829182058572769,0.15047279074788092,0,1,1
93,891,0.06713476032018661,0.15047279074788092,0,1,1
94,892,0.050921641290187836,0.15047279074788092,0,1,1
95,893,0.06065347418189049,0.15047279074788092,0,1,1
96,894,0.06544952839612961,0.15047279074788092,0,1,1
97,895,0.0642806738615036,0.15047279074788092,0,1,1
98,896,0.05139101669192314,0.15047279074788092,0,1,1
99,897,0.04424048960208893,0.15047279074788092,0,1,1
100,898,0.04640578106045723,0.15047279074788092,0,1,1
101,899,0.046448465436697006,0.15047279074788092,0,1,1
102,900,0.05420690402388573,0.15047279074788092,1,0,1
103,901,0.06092282757163048,0.15047279074788092,1,0,1
104,902,0.06227753683924675,0.15047279074788092,1,0,1
105,903,0.07692550867795944,0.15047279074788092,1,0,1
106,904,0.07676282525062561,0.15047279074788092,1,0,1
107,905,0.07959885150194168,0.15047279074788092,1,0,1
108,906,0.09905944019556046,0.15047279074788092,1,0,1
109,907,0.10393034666776657,0.15047279074788092,1,0,1
110,908,0.09115557372570038,0.15047279074788092,1,0,1
111,909,0.07691585272550583,0.15047279074788092,1,0,1
112,910,0.08410214632749557,0.15047279074788092,1,0,1
113,911,0.08881957828998566,0.15047279074788092,1,0,1
114,912,0.08411283046007156,0.15047279074788092,1,0,1
115,913,0.07867781072854996,0.15047279074788092,1,0,1
116,914,0.07240261882543564,0.15047279074788092,1,0,1
117,915,0.059259187430143356,0.15047279074788092,1,0,1
118,916,0.05801568925380707,0.15047279074788092,1,0,1
119,917,0.05462503805756569,0.15047279074788092,1,0,1
120,918,0.05524381622672081,0.15047279074788092,1,0,1
121,919,0.04665534570813179,0.15047279074788092,1,0,1
122,920,0.04464014992117882,0.15047279074788092,1,0,1
123,921,0.03960466384887695,0.15047279074788092,1,0,1
124,922,0.03488989919424057,0.15047279074788092,1,0,1
125,923,0.026898246258497238,0.15047279074788092,1,0,1
126,924,0.02697673812508583,0.15047279074788092,1,0,1
127,925,0.031080735847353935,0.15047279074788092,1,0,1
128,926,0.030077103525400162,0.15047279074788092,1,0,1
129,927,0.018803264945745468,0.15047279074788092,1,0,1
130,928,0.013831035234034061,0.15047279074788092,0,1,1
131,929,0.016424620524048805,0.15047279074788092,0,1,1
132,930,0.020562946796417236,0.15047279074788092,0,1,1
133,931,0.020252704620361328,0.15047279074788092,0,1,1
134,932,0.024532675743103027,0.15047279074788092,0,1,1
135,933,0.02825969271361828,0.15047279074788092,0,1,1
136,934,0.03186400607228279,0.15047279074788092,0,1,1
137,935,0.03568100556731224,0.15047279074788092,0,1,1
138,936,0.03674832358956337,0.15047279074788092,0,1,1
139,937,0.04956294223666191,0.15047279074788092,0,1,1
140,938,0.07818101346492767,0.15047279074788092,0,1,1
141,939,0.0950382798910141,0.15047279074788092,0,1,1
142,940,0.10093249380588531,0.15047279074788092,0,1,1
143,941,0.10866939276456833,0.15047279074788092,0,1,1
144,942,0.10511566698551178,0.15047279074788092,0,1,1
145,943,0.1325339823961258,0.15047279074788092,0,1,1
146,944,0.1395372450351715,0.15047279074788092,0,1,1
147,945,0.11800260096788406,0.15047279074788092,0,1,1
148,946,0.11749213933944702,0.15047279074788092,0,1,1
149,947,0.1078057587146759,0.15047279074788092,0,1,1
150,948,0.08756892383098602,0.15047279074788092,0,1,1
151,949,0.08840008080005646,0.15047279074788092,0,1,1
152,950,0.09951602667570114,0.15047279074788092,0,1,1
153,951,0.1159481406211853,0.15047279074788092,0,1,1
154,952,0.13803066313266754,0.15047279074788092,0,1,1
155,953,0.139966681599617,0.15047279074788092,0,1,1
156,954,0.13441386818885803,0.15047279074788092,0,1,1
157,955,0.12242391705513,0.15047279074788092,0,1,1
