stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results_2026\EURUSD,anomaly_transformer,exponential,2665,41,21,20,0.0001487553381593898,0.4878048780487805,0.4878048780487805,1.0,0.6557377049180327,0.1523809523809524,8.014767081476748e-05,0.004739395342767239
