brier,reliability,resolution,uncertainty,base_rate,n,episode,asset,method,mapping,kind
0.16186198161005816,0.0290752212811853,0.11673189823874754,0.25,0.5,146,COVID-19,GOLD,hybrid2,cosine,model
0.2640387502345656,0.03781446477366579,0.018884540117416828,0.25,0.5,146,COVID-19,GOLD,hybrid2,cosine,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,hybrid2,cosine,constant
0.2595762638504155,0.044822230220634696,0.03200888734995383,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,hybrid2,cosine,model
0.3137660145429363,0.07826665542839091,0.014163492613111724,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,hybrid2,cosine,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,hybrid2,cosine,constant
0.4718638581347345,0.31112670954397026,0.08995433789954338,0.25,0.5,146,COVID-19,USOIL,hybrid2,exponential,model
0.3301862450741227,0.10141524755253076,0.02084148727984344,0.25,0.5,146,COVID-19,USOIL,hybrid2,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,hybrid2,exponential,constant
0.20586648526928125,0.02699138530731366,0.07097195042400523,0.25,0.5,146,COVID-19,GOLD,hybrid2,exponential,model
0.3147987427284668,0.0921050044085477,0.02945205479452055,0.25,0.5,146,COVID-19,GOLD,hybrid2,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,hybrid2,exponential,constant
0.3052826350415513,0.09007557740438357,0.03129616805170821,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,hybrid2,exponential,model
0.33999523891966765,0.09830358986975747,0.0090099838411819,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,hybrid2,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,hybrid2,exponential,constant
0.14009429536498402,0.009519153404606993,0.11917808219178082,0.25,0.5,146,COVID-19,USOIL,isolation_forest,exponential,model
0.3762549258772753,0.14608815142978818,0.021885192433137635,0.25,0.5,146,COVID-19,USOIL,isolation_forest,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,isolation_forest,exponential,constant
0.19535794708200416,0.012496572557668863,0.0687214611872146,0.25,0.5,146,COVID-19,GOLD,isolation_forest,exponential,model
0.2928434040157628,0.056185641354637814,0.012720156555772993,0.25,0.5,146,COVID-19,GOLD,isolation_forest,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,isolation_forest,exponential,constant
0.29056656855955676,0.05375719097779071,0.013286299630655585,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,isolation_forest,exponential,model
0.3495173995844875,0.11121333132866791,0.011531913665743304,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,isolation_forest,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,isolation_forest,exponential,constant
0.21637502345655846,0.07031408500081462,0.10613176777560339,0.25,0.5,146,COVID-19,USOIL,omnianomaly,exponential,model
0.3427589604053293,0.10327836848114239,0.009099804305283754,0.25,0.5,146,COVID-19,USOIL,omnianomaly,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,omnianomaly,exponential,constant
0.232794614374179,0.03788416426164262,0.05596868884540118,0.25,0.5,146,COVID-19,GOLD,omnianomaly,exponential,model
0.35842794145243007,0.13783144285407042,0.028734507501630792,0.25,0.5,146,COVID-19,GOLD,omnianomaly,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,omnianomaly,exponential,constant
0.3464876211911358,0.16100990335082857,0.05964046629732226,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,omnianomaly,exponential,model
0.3182673995844876,0.07531911387714438,0.008489150507848564,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,omnianomaly,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,omnianomaly,exponential,constant
0.3278405892287483,0.1522351101194378,0.07442922374429223,0.25,0.5,146,COVID-19,USOIL,one_class_svm,exponential,model
0.32042831675736533,0.07392862896063913,0.0030658838878016947,0.25,0.5,146,COVID-19,USOIL,one_class_svm,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,one_class_svm,exponential,constant
0.1788445299305686,0.015138898018534389,0.08773646444879322,0.25,0.5,146,COVID-19,GOLD,one_class_svm,exponential,model
0.32258632013510974,0.09194237226993508,0.0182648401826484,0.25,0.5,146,COVID-19,GOLD,one_class_svm,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,one_class_svm,exponential,constant
0.3539322195290859,0.1248978304053069,0.01989265927977839,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,one_class_svm,exponential,model
0.34977709487534625,0.12615446706273994,0.02370296629732225,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,one_class_svm,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,one_class_svm,exponential,constant
0.19235550759992495,0.03775548828383922,0.0939334637964775,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,arccosh,model
0.33281337962094204,0.10126601916160596,0.01797129810828441,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,arccosh,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,arccosh,constant
0.23870566710452243,0.033030220432281265,0.0482061317677756,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,arccosh,model
0.36114890223306434,0.1250737558047714,0.017384213959556423,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,arccosh,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,arccosh,constant
0.28493983725761773,0.05790221637021918,0.026910203139427515,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,arccosh,model
0.3547978704986149,0.11919463326772609,0.019426650507848562,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,arccosh,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,arccosh,constant
0.22547616813661098,0.08065999104947916,0.10521852576647098,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,arctan,model
0.3784129292550197,0.1560578589600136,0.02932159165035877,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,arctan,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,arctan,constant
0.2195651154062676,0.052756962696084916,0.0776908023483366,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,arctan,model
0.332719553387127,0.08442108265069086,0.00952380952380952,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,arctan,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,arctan,constant
0.33151185941828254,0.10398947398794771,0.02131809787626962,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,arctan,model
0.31688235803324105,0.077008576019342,0.009009983841181901,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,arctan,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,arctan,constant
0.21834537436667292,0.051975970997472636,0.0807566862361383,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,cosine,model
0.3416330455995496,0.09712247395970085,0.005805609915198955,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,cosine,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,cosine,constant
0.16186198161005816,0.0290752212811853,0.11673189823874754,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,cosine,model
0.31892709701632577,0.08215763645780202,0.015329419439008481,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,cosine,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,cosine,constant
0.2595762638504155,0.044822230220634696,0.03200888734995383,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,cosine,model
0.3257985630193906,0.09503864296301696,0.020331255771006463,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,cosine,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,cosine,constant
0.4718638581347345,0.31112670954397026,0.08995433789954338,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,exponential,model
0.3363787765059111,0.09404318632421131,0.008121330724070449,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,standalone_fanogan,exponential,constant
0.20586648526928125,0.02699138530731366,0.07097195042400523,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,exponential,model
0.34482313754925875,0.10660964657316359,0.015198956294846704,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,standalone_fanogan,exponential,constant
0.3052826350415513,0.09007557740438357,0.03129616805170821,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,exponential,model
0.37765105609418287,0.14020109679496526,0.01394419436749769,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,standalone_fanogan,exponential,constant
0.3851684180896979,0.20630136037634295,0.07116764514024787,0.25,0.5,146,COVID-19,USOIL,tranad,exponential,model
0.3091691686995684,0.07899881991936451,0.017612524461839522,0.25,0.5,146,COVID-19,USOIL,tranad,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,tranad,exponential,constant
0.17678035278663914,0.030561250108178655,0.10456621004566209,0.25,0.5,146,COVID-19,GOLD,tranad,exponential,model
0.3315936385813473,0.0997004614316647,0.016405740378343116,0.25,0.5,146,COVID-19,GOLD,tranad,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,tranad,exponential,constant
0.23828125,0.03650188165184429,0.04727752770083103,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,tranad,exponential,model
0.3143719702216067,0.07282892458813238,0.0059123961218836545,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,tranad,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,tranad,exponential,constant
0.5488013698630136,0.4514970104134266,0.1547945205479452,0.25,0.5,146,COVID-19,USOIL,usad,exponential,model
0.3135790016888722,0.08055454823433472,0.015133724722765817,0.25,0.5,146,COVID-19,USOIL,usad,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,usad,exponential,constant
0.33103068117845746,0.10999632682229457,0.03101761252446183,0.25,0.5,146,COVID-19,GOLD,usad,exponential,model
0.347637924563708,0.10454010793015901,0.010502283105022827,0.25,0.5,146,COVID-19,GOLD,usad,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,usad,exponential,constant
0.3657916378116344,0.15034508340623026,0.03200888734995383,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,usad,exponential,model
0.3539322195290858,0.11885991489284153,0.021948580332409973,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,usad,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,usad,exponential,constant
0.1938567273409645,0.0341445186567315,0.0916829745596869,0.25,0.5,146,COVID-19,USOIL,vae,exponential,model
0.28965331206605366,0.04979294729071088,0.013176777560339203,0.25,0.5,146,COVID-19,USOIL,vae,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,USOIL,vae,exponential,constant
0.16242493901294802,0.004491854438482738,0.09083496412263536,0.25,0.5,146,COVID-19,GOLD,vae,exponential,model
0.3581464627509852,0.12288447701575536,0.015101108936725373,0.25,0.5,146,COVID-19,GOLD,vae,exponential,random
0.25,0.0,0.0,0.25,0.5,146,COVID-19,GOLD,vae,exponential,constant
0.26087474030470914,0.03977837057151188,0.026965027700831014,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,vae,exponential,model
0.35419191481994455,0.13037451553919424,0.026581255771006458,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,vae,exponential,random
0.24982686980609417,0.0,0.0,0.24982686980609414,0.4868421052631579,152,COVID-19,EURUSD,vae,exponential,constant
