stock_name,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
SP500_U500_COVID19_market_crash,arccosh,910,100,41,59,0.08732508271932601,0.43,1.0,0.03389830508474576,0.06557377049180328,0.7131045886730054,0.06466590343350237,0.06694101326167584
SP500_U500_COVID19_market_crash,cosine,910,100,41,59,0.29419465810060497,0.37,0.16666666666666666,0.01694915254237288,0.03076923076923077,0.37288135593220334,0.22876540075291643,0.22938240125775336
SP500_U500_COVID19_market_crash,exponential,910,100,41,59,0.2202475495636463,0.32,0.09090909090909091,0.01694915254237288,0.02857142857142857,0.3501446878875568,0.12851013274720083,0.13677094668149947
SP500_U500_COVID19_market_crash,arctan,910,100,41,59,0.016116178687661884,0.41,0.0,0.0,0.0,0.5341050020669698,0.00863428764904921,0.00809925643261522
