job_name,dataset,scenario,model,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
US20Y_BOND_COVID200_daily_CNN_AE,US20Y,COVID-19 market crash,cnn_autoencoder,arctan,897,200,148,52,0.007993410341441631,0.7,0.1,0.019230769230769232,0.03225806451612903,0.24571205821205822,0.0034344305749982595,0.0033921904396265745
US20Y_BOND_COVID200_daily_CNN_AE,US20Y,COVID-19 market crash,cnn_autoencoder,cosine,897,200,148,52,0.05096134543418884,0.705,0.0,0.0,0.0,0.2791060291060291,0.026494421064853668,0.02649131789803505
US20Y_BOND_COVID200_daily_CNN_AE,US20Y,COVID-19 market crash,cnn_autoencoder,arccosh,897,200,148,52,0.023500049486756325,0.66,0.0,0.0,0.0,0.24857068607068608,0.011626280844211578,0.011774063110351562
US20Y_BOND_COVID200_daily_CNN_AE,US20Y,COVID-19 market crash,cnn_autoencoder,exponential,897,200,148,52,0.07535982877016068,0.715,0.0,0.0,0.0,0.22635135135135137,0.031805504113435745,0.031331926584243774
