stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results_2026\GOLD,anomaly_transformer,exponential,2574,37,19,18,0.00015083439939189702,0.4864864864864865,0.4864864864864865,1.0,0.6545454545454545,0.3128654970760234,8.515352237736806e-05,0.0053890300914645195
