signal,anomaly_score,is_anomaly
1.52832,0.029260575463918945,0
1.526777,0.02562757204949346,0
1.524456,0.025174191822357778,0
1.522941,0.024849572094781988,0
1.522103,0.021015669065641708,0
1.521512,0.01838441301169852,0
1.520668,0.014860630445895655,0
1.519492,0.014107590530227022,0
1.518912,0.011976898279748672,0
1.515777,0.011785053502661265,0
1.513772,0.010431500084319898,0
1.514177,0.009665261697980841,0
1.511333,0.012593187113411591,0
1.509758,0.013507329793298096,0
1.503405,0.016810926557377735,0
1.502633,0.01999377908775697,0
1.500313,0.018133498936086314,0
1.495828,0.015373043493567459,0
1.480734,0.01394647538998381,0
1.489845,0.012035951821340672,0
1.494204,0.01227299855648244,0
1.495173,0.01063087042056922,0
1.494314,0.006044597318239392,0
1.494228,0.004820432620045625,0
1.493429,0.003930727592842413,0
1.493061,0.006118404649803178,0
1.492915,0.006996948363522245,0
1.490843,0.007199286340973405,0
1.489216,0.00525158895352564,0
1.486534,0.005680286707089499,0
1.486546,0.006256406730183137,0
1.485544,0.004945994822799899,0
1.481659,0.004727269941793335,0
1.481271,0.0015512746560764172,0
1.477505,-0.0010409274232294574,0
1.477636,-0.0009861950624779465,0
1.480706,-0.00021648577316577778,0
1.481628,-0.0017743572936693773,0
1.48331,-0.003872273725389678,0
1.483607,-0.004652436981794127,0
1.484229,-0.00432581206378855,0
1.483472,-0.003194759029988598,0
1.481156,-0.002033999682523645,0
1.479224,-0.004067920857218942,0
1.476632,-0.006305438395582899,0
1.474898,-0.006163252616361474,0
1.467943,-0.005416972164390499,0
1.455484,-0.005856920641745508,0
1.453999,-0.006987514374335561,0
1.454662,-0.009748829502224709,0
1.453835,-0.00984436763063592,0
1.453607,-0.007454868490805346,0
1.45069,-0.003982360509664073,0
1.449392,-0.0015530852002525084,0
1.452781,-0.0011543817403251236,0
1.452452,0.00011085491123843849,0
1.452386,0.0008739928172774308,0
1.446201,0.001912472284773839,0
1.44357,0.0029699656366822236,0
1.445319,0.005494486873196732,0
1.43955,0.00771949954925008,0
1.433366,0.011108348599949313,0
1.435147,0.013087475143700072,0
1.43651,0.016294510623032672,0
1.435776,0.016659985403191364,0
1.434697,0.01649528141711663,0
1.433297,0.016403244503129015,0
1.433261,0.016988897283244864,0
1.43412,0.01955397824175557,0
1.433286,0.01778677245483716,0
1.433119,0.019325310940964242,0
1.431074,0.02140680482068015,0
1.431344,0.018075815245387067,0
1.433411,0.021830756627876695,0
1.43483,0.02287489537758326,0
1.44052,0.022223095809279874,0
1.443736,0.025706401136964704,0
1.444379,0.028362466382686205,0
1.443941,0.025711690851057848,0
1.443253,0.026912018346549035,0
1.444015,0.021787225720068294,0
1.440831,0.02313482256571743,0
1.443326,0.02339296768437371,0
1.443762,0.02354219688745375,0
1.4432,0.016325465297283563,0
1.445546,0.01390452506898957,0
1.44625,0.01268704895311168,0
1.449409,0.011441659069082559,0
1.453334,0.013719729398268092,0
1.459654,0.012996371384856108,0
1.464556,0.011608638869960998,0
1.470117,0.01104857722167059,0
1.468657,0.010900403641534443,0
1.468779,0.010418766980439363,0
1.474273,0.011135407554868065,0
1.477004,0.00957458491476938,0
1.478327,0.009245150260714081,0
1.480302,0.009705424463835863,0
1.482335,0.010646022245590234,0
1.487773,0.006875048881556256,0
1.493166,0.005176305175442511,0
