dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
EURUSD,hybrid_true,arctan,0.5271062271062271,0.08333333333333333,107,42,20,20,32,2
