dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
EURUSD,hybrid_true,exponential,0.7097835497835498,0.1927710843373494,152,75,20,20,32,2
