backtest_idx,window_start,fanogan_score,threshold,true_tadgan_is_anomaly,true_label_user_0crash_1not,pred_label_user_0crash_1not
0,798,0.04741835221648216,0.16691189259290695,1,0,1
1,799,0.05269600823521614,0.16691189259290695,1,0,1
2,800,0.07327794283628464,0.16691189259290695,1,0,1
3,801,0.09066257625818253,0.16691189259290695,1,0,1
4,802,0.09818989783525467,0.16691189259290695,1,0,1
5,803,0.08748812228441238,0.16691189259290695,1,0,1
6,804,0.08329598605632782,0.16691189259290695,1,0,1
7,805,0.0891427993774414,0.16691189259290695,1,0,1
8,806,0.15011967718601227,0.16691189259290695,1,0,1
9,807,0.09965480864048004,0.16691189259290695,1,0,1
10,808,0.08467815816402435,0.16691189259290695,1,0,1
11,809,0.07793630659580231,0.16691189259290695,1,0,1
12,810,0.07477287948131561,0.16691189259290695,1,0,1
13,811,0.06993640214204788,0.16691189259290695,1,0,1
14,812,0.06240406632423401,0.16691189259290695,1,0,1
15,813,0.0536142960190773,0.16691189259290695,1,0,1
16,814,0.05281338095664978,0.16691189259290695,1,0,1
17,815,0.04916895553469658,0.16691189259290695,1,0,1
18,816,0.04439729452133179,0.16691189259290695,1,0,1
19,817,0.04691936820745468,0.16691189259290695,1,0,1
20,818,0.04762456566095352,0.16691189259290695,1,0,1
21,819,0.051934290677309036,0.16691189259290695,1,0,1
22,820,0.049916110932826996,0.16691189259290695,1,0,1
23,821,0.05292939767241478,0.16691189259290695,1,0,1
24,822,0.0710853710770607,0.16691189259290695,1,0,1
25,823,0.08645278960466385,0.16691189259290695,1,0,1
26,824,0.09229908883571625,0.16691189259290695,1,0,1
27,825,0.08169489353895187,0.16691189259290695,1,0,1
28,826,0.07429678738117218,0.16691189259290695,1,0,1
29,827,0.1117253452539444,0.16691189259290695,1,0,1
30,828,0.16304925084114075,0.16691189259290695,1,0,1
31,829,0.0923832356929779,0.16691189259290695,1,0,1
32,830,0.08367908746004105,0.16691189259290695,1,0,1
33,831,0.07945414632558823,0.16691189259290695,1,0,1
34,832,0.07266595959663391,0.16691189259290695,1,0,1
35,833,0.07146544754505157,0.16691189259290695,1,0,1
36,834,0.06838352233171463,0.16691189259290695,1,0,1
37,835,0.06728577613830566,0.16691189259290695,1,0,1
38,836,0.0670592412352562,0.16691189259290695,1,0,1
39,837,0.06895000487565994,0.16691189259290695,1,0,1
40,838,0.06280811131000519,0.16691189259290695,1,0,1
41,839,0.057090967893600464,0.16691189259290695,1,0,1
42,840,0.05774645879864693,0.16691189259290695,1,0,1
43,841,0.052712902426719666,0.16691189259290695,1,0,1
44,842,0.046285539865493774,0.16691189259290695,1,0,1
45,843,0.04728185012936592,0.16691189259290695,1,0,1
46,844,0.047927018254995346,0.16691189259290695,1,0,1
47,845,0.04077860713005066,0.16691189259290695,0,1,1
48,846,0.027209870517253876,0.16691189259290695,0,1,1
49,847,0.022014636546373367,0.16691189259290695,0,1,1
50,848,0.02480260096490383,0.16691189259290695,0,1,1
51,849,0.030315600335597992,0.16691189259290695,0,1,1
52,850,0.03693981096148491,0.16691189259290695,0,1,1
53,851,0.043558236211538315,0.16691189259290695,0,1,1
54,852,0.053773436695337296,0.16691189259290695,0,1,1
55,853,0.06239017844200134,0.16691189259290695,0,1,1
56,854,0.06746305525302887,0.16691189259290695,0,1,1
57,855,0.0705212876200676,0.16691189259290695,0,1,1
58,856,0.08652549237012863,0.16691189259290695,0,1,1
59,857,0.10820946097373962,0.16691189259290695,0,1,1
60,858,0.1228705644607544,0.16691189259290695,0,1,1
61,859,0.14054350554943085,0.16691189259290695,0,1,1
62,860,0.11447001993656158,0.16691189259290695,0,1,1
63,861,0.08694466203451157,0.16691189259290695,0,1,1
64,862,0.09037104994058609,0.16691189259290695,0,1,1
65,863,0.10874222964048386,0.16691189259290695,0,1,1
66,864,0.11429831385612488,0.16691189259290695,0,1,1
67,865,0.11730606853961945,0.16691189259290695,0,1,1
68,866,0.11187198758125305,0.16691189259290695,0,1,1
69,867,0.10499856621026993,0.16691189259290695,0,1,1
70,868,0.16601154208183289,0.16691189259290695,0,1,1
71,869,0.24503286182880402,0.16691189259290695,0,1,0
72,870,0.24764056503772736,0.16691189259290695,0,1,0
73,871,0.25244149565696716,0.16691189259290695,0,1,0
74,872,0.27018553018569946,0.16691189259290695,0,1,0
75,873,0.20457570254802704,0.16691189259290695,0,1,0
76,874,0.1887306272983551,0.16691189259290695,0,1,0
