dataset,method,mapping,auc_test,f1_test,train_score_mean,train_score_std,threshold_q95,n_test,n_crash,n_train
USOIL,omnianomaly,exponential,,0.0,0.20691326260566711,0.0,0.20691326260566711,128,0,1
