dataset,method,mapping,auc_test,f1_test,train_score_mean,train_score_std,threshold_q95,n_test,n_crash,n_train
EURUSD,deep_svdd,exponential,,0.0,5.945400698692538e-05,0.0,5.945400698692538e-05,132,0,1
