stock_name,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
SP500_U500_Chinese_real_asset_market_crash,arccosh,344,158,53,105,0.21688711941242217,0.3987341772151899,1.0,0.09523809523809523,0.17391304347826086,0.7446540880503145,0.16568463856657578,0.17140434842698182
