stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results\EURUSD,vae,exponential,2408,107,66,41,0.43602702021598816,0.6074766355140186,0.4,0.04878048780487805,0.08695652173913043,0.34405025868440514,0.29967111349105835,0.2941276729106903
