dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
USOIL,standalone_ref,arccosh,0.6848030018761726,0.1702127659574468,106,41,20,20,32,2
