job_name,dataset,scenario,model,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
US5Y_BOND_COVID200_daily_CNN_AE,US5Y,COVID-19 market crash,cnn_autoencoder,arccosh,897,200,148,52,0.025583215057849884,0.74,0.0,0.0,0.0,0.38188669438669437,0.010998740792274475,0.009709203615784645
US5Y_BOND_COVID200_daily_CNN_AE,US5Y,COVID-19 market crash,cnn_autoencoder,exponential,897,200,148,52,0.08863320201635361,0.67,0.0,0.0,0.0,0.3154885654885655,0.0361565500497818,0.04045399650931358
US5Y_BOND_COVID200_daily_CNN_AE,US5Y,COVID-19 market crash,cnn_autoencoder,cosine,897,200,148,52,0.058226101100444794,0.705,0.0,0.0,0.0,0.29807692307692313,0.02959338389337063,0.03043610416352749
US5Y_BOND_COVID200_daily_CNN_AE,US5Y,COVID-19 market crash,cnn_autoencoder,arctan,897,200,148,52,0.011963418684899807,0.705,0.0,0.0,0.0,0.27650727650727647,0.004824587143957615,0.004866767209023237
