signal
2.170419
2.282989
2.278355
2.261686
2.328396
2.322357
2.312383
2.308764
2.302798
2.306369
2.306118
2.276321
2.257434
2.265042
2.25037
2.249626
2.246922
2.246713
2.256952
2.314123
2.423072
2.404563
2.421249
2.397672
2.42417
2.424837
2.413008
2.403915
2.387172
2.390585
2.372924
2.364513
2.367891
2.402165
2.388712
2.395647
2.380872
2.370242
2.366033
2.366892
2.354284
2.342718
2.338365
2.264113
2.224972
2.222412
2.216394
2.22341
2.196574
2.18892
2.193266
2.186069
2.181835
2.178903
2.230199
2.227021
2.226844
2.219837
2.217921
2.219307
2.2014
2.158915
2.177343
2.190994
2.190466
2.181237
2.193559
2.172548
2.168372
2.147442
2.108235
2.101389
2.103788
2.126493
2.173985
2.200746
2.198279
2.178626
2.209698
2.215604
2.206701
2.210446
2.226065
2.209739
2.232884
2.321774
2.328401
2.355512
2.365123
2.336264
2.30261
2.311426
2.289097
2.234058
2.244564
2.244004
2.240973
2.267156
2.275753
2.286493
2.285314
2.268828
2.266804
2.261092
2.249685
2.249759
2.235266
2.247099
2.227681
2.236946
2.239925
2.247521
2.206854
2.205412
2.250351
2.255433
2.246152
2.239051
2.216099
2.2065
2.226349
2.246848
2.254031
2.228337
2.223716
2.230466
2.242082
2.244982
2.2821
2.272925
2.248097
2.230057
2.251052
2.247464
2.246097
2.243298
2.250855
2.2734
2.279243
2.254694
2.241288
2.216589
2.212271
2.247113
2.216082
2.206476
2.198649
2.22988
2.231548
2.223754
2.227682
2.230875
2.229651
2.23227
2.235117
2.236276
2.235793
2.22679
2.215723
2.201239
2.196297
2.187851
2.154285
2.156494
2.101313
2.100839
2.126963
2.165558
2.130866
2.142389
2.120025
2.139306
2.165026
2.165215
2.15916
2.177839
2.172788
2.15563
2.148503
2.16956
2.199934
2.199365
2.184239
2.179147
2.175974
2.149296
2.149105
2.120043
2.102377
2.10172
2.089191
2.11883
2.136339
2.135583
2.139052
2.133414
2.13053
2.135952
2.142086
2.136326
2.116813
2.111081
2.129109
2.177716
2.194321
2.196194
2.198095
2.211085
2.226889
2.249467
2.246039
2.222379
2.230873
2.23661
2.195082
2.199374
2.174835
2.177763
2.169736
2.173458
2.182051
2.158524
2.150278
2.140849
2.126154
2.13547
2.100156
2.101404
2.111181
2.104629
2.131084
2.124696
2.113258
2.091941
2.092061
2.07883
2.098784
2.111911
2.135491
2.131916
2.16654
2.144603
2.131409
2.147399
2.138475
2.148001
2.155403
2.149211
2.162375
2.170247
2.162135
2.152968
2.140386
2.116759
2.109227
2.118734
2.137045
2.130671
2.123399
2.112375
2.08355
2.083742
2.104254
2.099762
2.077758
2.052911
2.039127
1.999063
1.992769
2.004692
2.004567
2.035842
2.008832
1.972878
1.947763
1.949267
1.959938
1.976772
1.925212
1.911447
1.901394
1.879121
1.871604
1.932335
1.974799
1.97011
1.960065
1.937491
1.931884
1.924075
1.946443
1.948085
1.921545
1.909594
1.914177
1.909425
1.904926
1.899106
1.903247
1.888418
1.877089
1.89002
1.921103
1.90996
1.892234
1.883799
1.82408
1.801163
1.796091
1.807428
1.782733
1.768926
1.792859
1.82963
1.870877
1.874607
1.842602
1.816667
1.818629
1.84777
1.840635
1.845606
1.832005
1.808692
1.78893
1.81465
1.797956
1.791294
1.791644
1.780924
1.772217
1.763181
1.727762
1.738489
1.759681
1.756522
1.778001
1.775504
1.755525
1.743466
1.715683
1.708361
1.696292
1.665424
1.686419
1.74433
1.787254
1.762067
1.813361
1.785332
1.776083
1.775162
1.761535
1.764921
1.745389
1.717786
1.71208
1.714064
1.749191
1.774583
1.780178
1.800882
1.814262
1.846756
1.874818
1.862741
1.850277
1.849234
1.835096
1.82623
1.813688
1.814049
1.820659
1.843262
1.867954
1.874655
1.903162
1.918656
1.915816
1.905273
1.911979
1.921803
1.949442
1.944117
1.946171
1.953635
1.937352
1.894122
1.914454
1.92084
1.91685
1.891773
1.892669
1.896738
1.900902
1.899218
1.895178
1.887514
1.889286
1.8891
1.890923
1.889418
1.881642
1.884957
1.890793
1.88401
1.861415
1.854461
1.86927
1.872547
1.839915
1.84721
1.84959
1.820312
1.805341
1.807189
1.801693
1.789097
1.801422
1.816128
1.811557
1.814525
1.811657
1.80469
1.793802
1.786622
1.814219
1.831983
1.817776
1.815484
1.816987
1.84197
1.824982
1.828572
1.847155
1.860611
1.853425
1.83843
1.840612
1.848852
1.848775
1.843796
1.857118
1.850631
1.853761
1.854009
1.847429
1.84754
1.854479
1.849878
1.848252
1.851323
1.854689
1.853126
1.853973
1.856574
1.854204
1.844326
1.843566
1.837966
1.839133
1.836965
1.833498
1.830643
1.828035
1.823892
1.829315
1.843127
1.845987
1.832155
1.834926
1.836022
1.835255
1.836559
1.836613
1.84294
1.843351
1.840876
1.85462
1.861617
1.869038
1.877703
1.899323
1.921993
1.952992
1.957521
1.948485
1.949885
1.981177
1.980186
1.963745
1.969348
2.002788
2.026466
2.030793
1.994522
2.000259
2.029803
2.047274
2.076575
2.081503
2.13691
2.144948
2.142833
2.15869
2.165504
2.15717
2.147383
2.130201
2.126505
2.129267
2.108149
2.09269
2.090675
2.086191
2.086011
2.089818
2.097151
2.102199
2.115885
2.169623
2.162371
2.189658
2.206448
2.204382
2.145907
2.106172
2.083714
2.100068
2.116057
2.122401
2.123925
2.121105
2.13292
2.150886
2.154008
2.162095
