dataset,method,mapping,auc_test,f1_test,train_score_mean,train_score_std,threshold_q95,n_test,n_crash,n_train
USOIL,anomaly_transformer,exponential,,0.0,0.0002534249797463417,0.0,0.0002534249797463417,128,0,1
