stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results\USOIL,deep_svdd,exponential,2323,106,66,40,4.5003565901424736e-05,0.330188679245283,0.3368421052631579,0.8,0.4740740740740741,0.3875,3.0294208045233972e-05,0.00010552273306529969
