dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
GOLD,standalone_ref,arccosh,0.8018018018018018,0.12195121951219512,146,74,10,10,32,2
