stock_name,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
DAX_INDEX_Chinese_real_asset_market_crash,cosine,354,158,53,105,0.3709486439824104,0.3291139240506329,0.48484848484848486,0.1523809523809524,0.2318840579710145,0.26504941599281223,0.2981945788961346,0.3255593849322464
DAX_INDEX_Chinese_real_asset_market_crash,exponential,354,158,53,105,0.28603619188070295,0.22784810126582278,0.3023255813953488,0.12380952380952381,0.17567567567567569,0.13764600179694517,0.19223987751003713,0.23279907573250275
DAX_INDEX_Chinese_real_asset_market_crash,arctan,354,158,53,105,0.03303717039525506,0.31645569620253167,0.43478260869565216,0.09523809523809523,0.15625,0.23989218328840972,0.017828397179222376,0.02227017960711559
DAX_INDEX_Chinese_real_asset_market_crash,arccosh,354,158,53,105,0.06386655420064927,0.3291139240506329,0.46153846153846156,0.05714285714285714,0.1016949152542373,0.16208445642407904,0.03596367556496528,0.03960913360779044
