dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
EURUSD,hybrid_true,cosine,0.7103030303030303,0.1927710843373494,152,75,10,10,32,2
