stock_name,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
DJIA_U30_COVID19_market_crash,arctan,910,100,41,59,0.005991986580193042,0.52,0.7391304347826086,0.288135593220339,0.4146341463414634,0.5105415460934271,0.003645664299607973,0.004809535713866353
DJIA_U30_COVID19_market_crash,cosine,910,100,41,59,0.07151201255619523,0.39,0.46875,0.2542372881355932,0.32967032967032966,0.39355105415460934,0.03661282763888057,0.07141082398593426
DJIA_U30_COVID19_market_crash,exponential,910,100,41,59,0.13409834727644918,0.3,0.28,0.11864406779661017,0.16666666666666666,0.3150062009094667,0.058606326898334775,0.10496888473629952
DJIA_U30_COVID19_market_crash,arccosh,910,100,41,59,0.015903552155941723,0.37,0.25,0.03389830508474576,0.05970149253731343,0.25837122778007443,0.008523695008921344,0.009926842991262674
