dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
EURUSD,hybrid_true,arccosh,0.48883116883116884,0.14457831325301204,152,75,10,10,32,2
