dataset,method,mapping,auc_test,f1_test,train_score_mean,train_score_std,threshold_q95,n_test,n_crash,n_train
GOLD,anomaly_transformer,exponential,,0.0,0.00029046667623333633,0.0,0.00029046667623333633,128,0,1
