forecast_step,lstm_forecast_anomaly_score,fanogan_score,threshold,pred_label_user_0crash_1not
0,1.318833589553833,0.07731308788061142,0.06977954134345053,0
1,1.3312253952026367,0.09424381703138351,0.06977954134345053,0
2,1.3389089107513428,0.08918050676584244,0.06977954134345053,0
3,1.3435049057006836,0.10632110387086868,0.06977954134345053,0
4,1.3461616039276123,0.10651901364326477,0.06977954134345053,0
5,1.3475877046585083,0.1021016389131546,0.06977954134345053,0
6,1.348172664642334,0.08925224840641022,0.06977954134345053,0
7,1.3481059074401855,0.09075942635536194,0.06977954134345053,0
8,1.3474637269973755,0.06756076961755753,0.06977954134345053,1
9,1.3462677001953125,0.06181634962558746,0.06977954134345053,1
10,1.3445169925689697,0.055663254112005234,0.06977954134345053,1
11,1.3422049283981323,0.0731641948223114,0.06977954134345053,0
12,1.33932626247406,0.09650750458240509,0.06977954134345053,0
13,1.3358790874481201,0.09049401432275772,0.06977954134345053,0
14,1.3318644762039185,0.0830560177564621,0.06977954134345053,0
15,1.3272855281829834,0.09603630006313324,0.06977954134345053,0
16,1.3221465349197388,0.09787493944168091,0.06977954134345053,0
17,1.3164522647857666,0.08977611362934113,0.06977954134345053,0
18,1.3102072477340698,0.0843365415930748,0.06977954134345053,0
19,1.3034157752990723,0.07631178945302963,0.06977954134345053,0
20,1.2960819005966187,0.09111528843641281,0.06977954134345053,0
21,1.2882087230682373,0.07689719647169113,0.06977954134345053,0
22,1.2797996997833252,0.04836561903357506,0.06977954134345053,1
23,1.270857572555542,0.030324535444378853,0.06977954134345053,1
24,1.261385202407837,0.022960638627409935,0.06977954134345053,1
25,1.2513854503631592,0.022407835349440575,0.06977954134345053,1
26,1.2408612966537476,0.0201110802590847,0.06977954134345053,1
27,1.229816198348999,0.016478510573506355,0.06977954134345053,1
28,1.2182542085647583,0.014667334035038948,0.06977954134345053,1
29,1.2061796188354492,0.014500726014375687,0.06977954134345053,1
30,1.1935979127883911,0.013304226100444794,0.06977954134345053,1
31,1.1805155277252197,0.014467117376625538,0.06977954134345053,1
32,1.1669398546218872,0.013945481739938259,0.06977954134345053,1
33,1.1528797149658203,0.013528730720281601,0.06977954134345053,1
34,1.1383452415466309,0.013109501451253891,0.06977954134345053,1
35,1.123348355293274,0.012693271972239017,0.06977954134345053,1
36,1.1079022884368896,0.01239159144461155,0.06977954134345053,1
37,1.09202241897583,0.012141511775553226,0.06977954134345053,1
38,1.0757259130477905,0.011948548257350922,0.06977954134345053,1
39,1.0590318441390991,0.011632849462330341,0.06977954134345053,1
40,1.0419613122940063,0.011336734518408775,0.06977954134345053,1
41,1.0245375633239746,0.011028867214918137,0.06977954134345053,1
42,1.0067857503890991,0.010686879977583885,0.06977954134345053,1
43,0.9887328743934631,0.010475345887243748,0.06977954134345053,1
44,0.9704080820083618,0.010227688588202,0.06977954134345053,1
45,0.9518420100212097,0.009934565983712673,0.06977954134345053,1
46,0.9330672025680542,0.009617773815989494,0.06977954134345053,1
47,0.9141174554824829,0.009325910359621048,0.06977954134345053,1
48,0.8950278759002686,0.009084836579859257,0.06977954134345053,1
49,0.8758346438407898,0.008865494281053543,0.06977954134345053,1
50,0.8565747737884521,0.008660358376801014,0.06977954134345053,1
51,0.8372856378555298,0.008468068204820156,0.06977954134345053,1
52,0.818004846572876,0.00828991923481226,0.06977954134345053,1
53,0.7987702488899231,0.008100206032395363,0.06977954134345053,1
54,0.7796189785003662,0.007927926257252693,0.06977954134345053,1
55,0.7605879306793213,0.007759775500744581,0.06977954134345053,1
56,0.7417128086090088,0.007589563727378845,0.06977954134345053,1
57,0.7230284810066223,0.007428325247019529,0.06977954134345053,1
58,0.7045681476593018,0.00725583778694272,0.06977954134345053,1
59,0.686363697052002,0.007122287061065435,0.06977954134345053,1
60,0.6684451103210449,0.007003658451139927,0.06977954134345053,1
61,0.6508405208587646,0.006895045749843121,0.06977954134345053,1
62,0.6335757970809937,0.0068216463550925255,0.06977954134345053,1
63,0.6166747808456421,0.006758011877536774,0.06977954134345053,1
64,0.6001588702201843,0.00671205623075366,0.06977954134345053,1
65,0.5840473771095276,0.0067065078765153885,0.06977954134345053,1
66,0.568356990814209,0.006696104072034359,0.06977954134345053,1
67,0.5531020164489746,0.006674150936305523,0.06977954134345053,1
68,0.538294792175293,0.006656341720372438,0.06977954134345053,1
69,0.5239448547363281,0.006640846375375986,0.06977954134345053,1
70,0.5100597739219666,0.006620652042329311,0.06977954134345053,1
71,0.49664491415023804,0.0066251144744455814,0.06977954134345053,1
72,0.48370346426963806,0.0066340649500489235,0.06977954134345053,1
73,0.47123682498931885,0.0066292183473706245,0.06977954134345053,1
74,0.4592445492744446,0.006634240038692951,0.06977954134345053,1
75,0.4477243423461914,0.00665266951546073,0.06977954134345053,1
76,0.4366723895072937,0.006647501140832901,0.06977954134345053,1
77,0.42608344554901123,0.00665082735940814,0.06977954134345053,1
78,0.41595107316970825,0.006667160429060459,0.06977954134345053,1
79,0.40626752376556396,0.006673308555036783,0.06977954134345053,1
80,0.3970242142677307,0.006681279744952917,0.06977954134345053,1
81,0.38821136951446533,0.0066948579624295235,0.06977954134345053,1
82,0.37981873750686646,0.006717371754348278,0.06977954134345053,1
83,0.3718354105949402,0.006732400972396135,0.06977954134345053,1
84,0.3642497658729553,0.006737655494362116,0.06977954134345053,1
85,0.3570500612258911,0.0067438241094350815,0.06977954134345053,1
