dataset,method,mapping,auc_test,f1_test,train_score_mean,train_score_std,threshold_q95,n_test,n_crash,n_train
USOIL,deep_svdd,exponential,,0.0,9.05293709365651e-05,0.0,9.05293709365651e-05,128,0,1
