backtest_idx,window_start,fanogan_score,threshold,true_tadgan_is_anomaly,true_label_user_0crash_1not,pred_label_user_0crash_1not
0,798,0.010775316506624222,0.06011297460645437,1,0,1
1,799,0.011078674346208572,0.06011297460645437,1,0,1
2,800,0.013350128196179867,0.06011297460645437,1,0,1
3,801,0.019243814051151276,0.06011297460645437,1,0,1
4,802,0.03000136837363243,0.06011297460645437,1,0,1
5,803,0.03591739013791084,0.06011297460645437,1,0,1
6,804,0.03790006786584854,0.06011297460645437,1,0,1
7,805,0.03783797845244408,0.06011297460645437,1,0,1
8,806,0.03975570201873779,0.06011297460645437,1,0,1
9,807,0.03119339421391487,0.06011297460645437,1,0,1
10,808,0.03269073739647865,0.06011297460645437,1,0,1
11,809,0.03144477307796478,0.06011297460645437,1,0,1
12,810,0.02901146374642849,0.06011297460645437,1,0,1
13,811,0.023733824491500854,0.06011297460645437,1,0,1
14,812,0.021428342908620834,0.06011297460645437,1,0,1
15,813,0.02372683584690094,0.06011297460645437,1,0,1
16,814,0.030131619423627853,0.06011297460645437,1,0,1
17,815,0.027773527428507805,0.06011297460645437,1,0,1
18,816,0.02490655705332756,0.06011297460645437,1,0,1
19,817,0.019223328679800034,0.06011297460645437,1,0,1
20,818,0.016001993790268898,0.06011297460645437,1,0,1
21,819,0.013917958363890648,0.06011297460645437,1,0,1
22,820,0.01294594444334507,0.06011297460645437,1,0,1
23,821,0.011905228719115257,0.06011297460645437,1,0,1
24,822,0.01321788877248764,0.06011297460645437,1,0,1
25,823,0.01995304599404335,0.06011297460645437,1,0,1
26,824,0.027626149356365204,0.06011297460645437,1,0,1
27,825,0.030262276530265808,0.06011297460645437,1,0,1
28,826,0.03289644047617912,0.06011297460645437,1,0,1
29,827,0.040324680507183075,0.06011297460645437,1,0,1
30,828,0.04525081440806389,0.06011297460645437,1,0,1
31,829,0.021861379966139793,0.06011297460645437,1,0,1
32,830,0.020833928138017654,0.06011297460645437,1,0,1
33,831,0.021050825715065002,0.06011297460645437,1,0,1
34,832,0.017959972843527794,0.06011297460645437,1,0,1
35,833,0.014822245575487614,0.06011297460645437,1,0,1
36,834,0.0127019127830863,0.06011297460645437,1,0,1
37,835,0.012509589083492756,0.06011297460645437,1,0,1
38,836,0.011480084620416164,0.06011297460645437,1,0,1
39,837,0.010254362598061562,0.06011297460645437,1,0,1
40,838,0.009675824083387852,0.06011297460645437,1,0,1
41,839,0.008987712673842907,0.06011297460645437,1,0,1
42,840,0.008434109389781952,0.06011297460645437,1,0,1
43,841,0.007953439839184284,0.06011297460645437,1,0,1
44,842,0.00797892827540636,0.06011297460645437,1,0,1
45,843,0.008523628115653992,0.06011297460645437,1,0,1
46,844,0.008669654838740826,0.06011297460645437,1,0,1
47,845,0.008532810024917126,0.06011297460645437,0,1,1
48,846,0.007880903780460358,0.06011297460645437,0,1,1
49,847,0.008710972964763641,0.06011297460645437,0,1,1
50,848,0.010762414894998074,0.06011297460645437,0,1,1
51,849,0.012712397612631321,0.06011297460645437,0,1,1
52,850,0.014108913950622082,0.06011297460645437,0,1,1
53,851,0.016367197036743164,0.06011297460645437,0,1,1
54,852,0.020852472633123398,0.06011297460645437,0,1,1
55,853,0.02440090849995613,0.06011297460645437,0,1,1
56,854,0.02694067917764187,0.06011297460645437,0,1,1
57,855,0.030769696459174156,0.06011297460645437,0,1,1
58,856,0.040188055485486984,0.06011297460645437,0,1,1
59,857,0.046282485127449036,0.06011297460645437,0,1,1
60,858,0.04948039352893829,0.06011297460645437,0,1,1
61,859,0.057960473001003265,0.06011297460645437,0,1,1
62,860,0.04566902667284012,0.06011297460645437,0,1,1
63,861,0.03044820763170719,0.06011297460645437,0,1,1
64,862,0.026947325095534325,0.06011297460645437,0,1,1
65,863,0.030256932601332664,0.06011297460645437,0,1,1
66,864,0.035454023629426956,0.06011297460645437,0,1,1
67,865,0.03683920577168465,0.06011297460645437,0,1,1
68,866,0.03869993984699249,0.06011297460645437,0,1,1
69,867,0.03509717062115669,0.06011297460645437,0,1,1
70,868,0.039341144263744354,0.06011297460645437,0,1,1
71,869,0.05227211117744446,0.06011297460645437,0,1,1
72,870,0.054803598672151566,0.06011297460645437,0,1,1
73,871,0.05842053145170212,0.06011297460645437,0,1,1
74,872,0.06702518463134766,0.06011297460645437,0,1,0
75,873,0.06388426572084427,0.06011297460645437,0,1,0
76,874,0.06355135887861252,0.06011297460645437,0,1,0
77,875,0.06985773891210556,0.06011297460645437,0,1,0
78,876,0.07346053421497345,0.06011297460645437,0,1,0
79,877,0.028980199247598648,0.06011297460645437,0,1,1
80,878,0.030235396698117256,0.06011297460645437,0,1,1
81,879,0.028294218704104424,0.06011297460645437,0,1,1
82,880,0.029737889766693115,0.06011297460645437,0,1,1
83,881,0.027991268783807755,0.06011297460645437,0,1,1
84,882,0.027615593746304512,0.06011297460645437,0,1,1
85,883,0.023388955742120743,0.06011297460645437,0,1,1
86,884,0.020634859800338745,0.06011297460645437,0,1,1
87,885,0.02085897885262966,0.06011297460645437,0,1,1
88,886,0.02458374574780464,0.06011297460645437,0,1,1
89,887,0.029330678284168243,0.06011297460645437,0,1,1
90,888,0.03259781002998352,0.06011297460645437,0,1,1
91,889,0.034403733909130096,0.06011297460645437,0,1,1
92,890,0.034681420773267746,0.06011297460645437,0,1,1
93,891,0.03093937784433365,0.06011297460645437,0,1,1
94,892,0.02776135690510273,0.06011297460645437,0,1,1
95,893,0.02429942786693573,0.06011297460645437,0,1,1
96,894,0.025651248171925545,0.06011297460645437,0,1,1
97,895,0.0268157497048378,0.06011297460645437,0,1,1
98,896,0.02759341150522232,0.06011297460645437,0,1,1
99,897,0.03328259661793709,0.06011297460645437,0,1,1
100,898,0.041403140872716904,0.06011297460645437,0,1,1
101,899,0.0493137389421463,0.06011297460645437,0,1,1
102,900,0.05717386677861214,0.06011297460645437,0,1,1
103,901,0.03775393217802048,0.06011297460645437,0,1,1
104,902,0.04629237577319145,0.06011297460645437,0,1,1
105,903,0.04281911253929138,0.06011297460645437,0,1,1
106,904,0.039464034140110016,0.06011297460645437,0,1,1
107,905,0.03500092029571533,0.06011297460645437,0,1,1
108,906,0.029748378321528435,0.06011297460645437,0,1,1
109,907,0.02131601609289646,0.06011297460645437,0,1,1
110,908,0.016875166445970535,0.06011297460645437,0,1,1
111,909,0.017080038785934448,0.06011297460645437,0,1,1
112,910,0.01678904891014099,0.06011297460645437,0,1,1
113,911,0.017081864178180695,0.06011297460645437,0,1,1
114,912,0.01897089183330536,0.06011297460645437,0,1,1
115,913,0.020198315382003784,0.06011297460645437,0,1,1
116,914,0.02104818820953369,0.06011297460645437,0,1,1
117,915,0.018586916849017143,0.06011297460645437,0,1,1
118,916,0.013293050229549408,0.06011297460645437,0,1,1
119,917,0.01102859154343605,0.06011297460645437,0,1,1
120,918,0.010211655870079994,0.06011297460645437,0,1,1
121,919,0.010768264532089233,0.06011297460645437,0,1,1
122,920,0.010984611697494984,0.06011297460645437,0,1,1
123,921,0.011399859562516212,0.06011297460645437,0,1,1
124,922,0.011509330943226814,0.06011297460645437,0,1,1
125,923,0.012399392202496529,0.06011297460645437,0,1,1
126,924,0.017502961680293083,0.06011297460645437,0,1,1
127,925,0.020368793979287148,0.06011297460645437,0,1,1
128,926,0.024343574419617653,0.06011297460645437,0,1,1
129,927,0.02768636681139469,0.06011297460645437,0,1,1
130,928,0.0352911539375782,0.06011297460645437,0,1,1
131,929,0.043303798884153366,0.06011297460645437,0,1,1
132,930,0.050431445240974426,0.06011297460645437,0,1,1
133,931,0.054475463926792145,0.06011297460645437,0,1,1
134,932,0.04914334416389465,0.06011297460645437,0,1,1
135,933,0.05235882103443146,0.06011297460645437,0,1,1
136,934,0.06396252661943436,0.06011297460645437,0,1,0
137,935,0.04935477674007416,0.06011297460645437,0,1,1
138,936,0.040913261473178864,0.06011297460645437,0,1,1
139,937,0.03378988057374954,0.06011297460645437,0,1,1
140,938,0.02584860660135746,0.06011297460645437,0,1,1
141,939,0.023074354976415634,0.06011297460645437,0,1,1
