stock_name,method,mapping,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
D:\tadgan_gaf\exponential_gaf\Iran_new_run\results_chinese\USOIL,anomaly_transformer,exponential,1863,147,77,70,0.0003344857250340283,0.5238095238095238,0.5,0.4857142857142857,0.4927536231884058,0.44545454545454544,0.00015379527758341283,0.001937724882736802
