job_name,dataset,scenario,model,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
US30Y_BOND_COVID200_daily_CNN_AE,US30Y,COVID-19 market crash,cnn_autoencoder,arctan,897,200,148,52,0.011679450049996376,0.685,0.0,0.0,0.0,0.25779625779625776,0.004703977145254612,0.004378620535135269
US30Y_BOND_COVID200_daily_CNN_AE,US30Y,COVID-19 market crash,cnn_autoencoder,arccosh,897,200,148,52,0.01933423988521099,0.605,0.0,0.0,0.0,0.18620062370062374,0.009247755631804466,0.009878886863589287
US30Y_BOND_COVID200_daily_CNN_AE,US30Y,COVID-19 market crash,cnn_autoencoder,exponential,897,200,148,52,0.0702708289027214,0.655,0.0,0.0,0.0,0.15540540540540543,0.026935886591672897,0.026490945369005203
US30Y_BOND_COVID200_daily_CNN_AE,US30Y,COVID-19 market crash,cnn_autoencoder,cosine,897,200,148,52,0.06150280311703682,0.67,0.0,0.0,0.0,0.11798336798336798,0.029954614117741585,0.02958257496356964
