backtest_idx,window_start,fanogan_score,threshold,true_tadgan_is_anomaly,true_label_user_0crash_1not,pred_label_user_0crash_1not
0,798,0.0836944654583931,0.08412024192512035,0,1,1
1,799,0.06836477667093277,0.08412024192512035,0,1,1
2,800,0.07731129974126816,0.08412024192512035,0,1,1
3,801,0.08521044999361038,0.08412024192512035,0,1,0
4,802,0.07883458584547043,0.08412024192512035,0,1,1
5,803,0.06957890093326569,0.08412024192512035,0,1,1
6,804,0.07374002039432526,0.08412024192512035,0,1,1
7,805,0.08209790289402008,0.08412024192512035,0,1,1
8,806,0.09713343530893326,0.08412024192512035,0,1,0
9,807,0.10389238595962524,0.08412024192512035,0,1,0
10,808,0.117605060338974,0.08412024192512035,0,1,0
11,809,0.12975265085697174,0.08412024192512035,0,1,0
12,810,0.13344745337963104,0.08412024192512035,0,1,0
13,811,0.1530899852514267,0.08412024192512035,0,1,0
14,812,0.14006850123405457,0.08412024192512035,0,1,0
15,813,0.12740950286388397,0.08412024192512035,0,1,0
16,814,0.12381338328123093,0.08412024192512035,0,1,0
17,815,0.09533053636550903,0.08412024192512035,0,1,0
18,816,0.09382137656211853,0.08412024192512035,0,1,0
19,817,0.08727426081895828,0.08412024192512035,0,1,0
20,818,0.06336002796888351,0.08412024192512035,0,1,1
21,819,0.061170559376478195,0.08412024192512035,0,1,1
22,820,0.05976734682917595,0.08412024192512035,0,1,1
23,821,0.06358976662158966,0.08412024192512035,0,1,1
24,822,0.06370362639427185,0.08412024192512035,0,1,1
25,823,0.07748669385910034,0.08412024192512035,0,1,1
26,824,0.09862052649259567,0.08412024192512035,0,1,0
27,825,0.10035018622875214,0.08412024192512035,0,1,0
28,826,0.09661473333835602,0.08412024192512035,0,1,0
29,827,0.0951380729675293,0.08412024192512035,0,1,0
30,828,0.07683129608631134,0.08412024192512035,0,1,1
31,829,0.07713876664638519,0.08412024192512035,0,1,1
32,830,0.08362405002117157,0.08412024192512035,0,1,1
33,831,0.0767146646976471,0.08412024192512035,0,1,1
34,832,0.06202700734138489,0.08412024192512035,0,1,1
35,833,0.05833098292350769,0.08412024192512035,0,1,1
36,834,0.06890971213579178,0.08412024192512035,0,1,1
37,835,0.08305720239877701,0.08412024192512035,0,1,1
38,836,0.09365573525428772,0.08412024192512035,0,1,0
39,837,0.08075067400932312,0.08412024192512035,0,1,1
40,838,0.08295570313930511,0.08412024192512035,0,1,1
41,839,0.07894225418567657,0.08412024192512035,0,1,1
42,840,0.07315804064273834,0.08412024192512035,0,1,1
43,841,0.0894450917840004,0.08412024192512035,0,1,0
44,842,0.09899526089429855,0.08412024192512035,0,1,0
45,843,0.09379730373620987,0.08412024192512035,0,1,0
46,844,0.08705960214138031,0.08412024192512035,0,1,0
47,845,0.08105263859033585,0.08412024192512035,0,1,1
48,846,0.07509437948465347,0.08412024192512035,0,1,1
49,847,0.09607819467782974,0.08412024192512035,0,1,0
50,848,0.11301803588867188,0.08412024192512035,0,1,0
51,849,0.09715842455625534,0.08412024192512035,0,1,0
52,850,0.07902208715677261,0.08412024192512035,0,1,1
53,851,0.05372679606080055,0.08412024192512035,0,1,1
54,852,0.042234644293785095,0.08412024192512035,0,1,1
55,853,0.03964613750576973,0.08412024192512035,0,1,1
56,854,0.05033329501748085,0.08412024192512035,0,1,1
57,855,0.029070686548948288,0.08412024192512035,0,1,1
58,856,0.024946482852101326,0.08412024192512035,0,1,1
59,857,0.023591142147779465,0.08412024192512035,0,1,1
60,858,0.0171996857970953,0.08412024192512035,0,1,1
61,859,0.015736954286694527,0.08412024192512035,0,1,1
62,860,0.012456820346415043,0.08412024192512035,0,1,1
63,861,0.012470562942326069,0.08412024192512035,0,1,1
64,862,0.012290997430682182,0.08412024192512035,0,1,1
65,863,0.011387177743017673,0.08412024192512035,0,1,1
66,864,0.01124138105660677,0.08412024192512035,0,1,1
67,865,0.008958296850323677,0.08412024192512035,0,1,1
68,866,0.007999070920050144,0.08412024192512035,0,1,1
69,867,0.00821252167224884,0.08412024192512035,0,1,1
70,868,0.009088241495192051,0.08412024192512035,0,1,1
71,869,0.010104183107614517,0.08412024192512035,0,1,1
72,870,0.009351938031613827,0.08412024192512035,0,1,1
73,871,0.009100772440433502,0.08412024192512035,0,1,1
74,872,0.009402626194059849,0.08412024192512035,0,1,1
75,873,0.009292753413319588,0.08412024192512035,0,1,1
76,874,0.00885629840195179,0.08412024192512035,0,1,1
77,875,0.008145654574036598,0.08412024192512035,0,1,1
78,876,0.007769480813294649,0.08412024192512035,0,1,1
79,877,0.0071463133208453655,0.08412024192512035,0,1,1
80,878,0.009271814487874508,0.08412024192512035,0,1,1
81,879,0.009146545082330704,0.08412024192512035,0,1,1
82,880,0.010518358089029789,0.08412024192512035,0,1,1
83,881,0.01116795465350151,0.08412024192512035,0,1,1
84,882,0.010821385309100151,0.08412024192512035,0,1,1
85,883,0.013453488238155842,0.08412024192512035,0,1,1
86,884,0.016430476680397987,0.08412024192512035,0,1,1
87,885,0.014936008490622044,0.08412024192512035,0,1,1
88,886,0.013123101554811,0.08412024192512035,0,1,1
89,887,0.013072371482849121,0.08412024192512035,0,1,1
90,888,0.012078022584319115,0.08412024192512035,0,1,1
91,889,0.011199474334716797,0.08412024192512035,0,1,1
92,890,0.009374657645821571,0.08412024192512035,0,1,1
93,891,0.008874962106347084,0.08412024192512035,0,1,1
94,892,0.008869358338415623,0.08412024192512035,0,1,1
95,893,0.009670421481132507,0.08412024192512035,0,1,1
96,894,0.011768162250518799,0.08412024192512035,0,1,1
97,895,0.012133744545280933,0.08412024192512035,0,1,1
98,896,0.012490883469581604,0.08412024192512035,0,1,1
99,897,0.013099872507154942,0.08412024192512035,0,1,1
100,898,0.013468202203512192,0.08412024192512035,0,1,1
101,899,0.013130193576216698,0.08412024192512035,0,1,1
102,900,0.011982860043644905,0.08412024192512035,0,1,1
103,901,0.01156560517847538,0.08412024192512035,0,1,1
104,902,0.010972885414958,0.08412024192512035,0,1,1
105,903,0.010631809011101723,0.08412024192512035,0,1,1
106,904,0.011544033885002136,0.08412024192512035,0,1,1
107,905,0.011153091676533222,0.08412024192512035,0,1,1
108,906,0.009837443009018898,0.08412024192512035,0,1,1
109,907,0.00958844181150198,0.08412024192512035,0,1,1
110,908,0.01120530441403389,0.08412024192512035,0,1,1
111,909,0.011816096492111683,0.08412024192512035,0,1,1
112,910,0.013341053389012814,0.08412024192512035,0,1,1
113,911,0.014094207435846329,0.08412024192512035,0,1,1
114,912,0.014450070448219776,0.08412024192512035,0,1,1
115,913,0.013694413006305695,0.08412024192512035,0,1,1
116,914,0.013623584061861038,0.08412024192512035,0,1,1
117,915,0.013690339401364326,0.08412024192512035,0,1,1
118,916,0.012728928588330746,0.08412024192512035,0,1,1
119,917,0.010919439606368542,0.08412024192512035,0,1,1
120,918,0.010359745472669601,0.08412024192512035,0,1,1
121,919,0.011345651932060719,0.08412024192512035,0,1,1
122,920,0.012191422283649445,0.08412024192512035,0,1,1
123,921,0.010300681926310062,0.08412024192512035,0,1,1
124,922,0.011646723374724388,0.08412024192512035,0,1,1
125,923,0.012387572787702084,0.08412024192512035,0,1,1
126,924,0.012341562658548355,0.08412024192512035,0,1,1
127,925,0.013050786219537258,0.08412024192512035,1,0,1
128,926,0.013699039816856384,0.08412024192512035,1,0,1
129,927,0.015915311872959137,0.08412024192512035,1,0,1
130,928,0.01433945819735527,0.08412024192512035,1,0,1
131,929,0.01481326762586832,0.08412024192512035,1,0,1
132,930,0.012683911249041557,0.08412024192512035,1,0,1
133,931,0.011359470896422863,0.08412024192512035,1,0,1
134,932,0.01032266579568386,0.08412024192512035,1,0,1
135,933,0.011154578067362309,0.08412024192512035,1,0,1
136,934,0.01158076710999012,0.08412024192512035,1,0,1
137,935,0.011763334274291992,0.08412024192512035,1,0,1
138,936,0.012198599055409431,0.08412024192512035,1,0,1
139,937,0.013038454577326775,0.08412024192512035,1,0,1
140,938,0.013286005705595016,0.08412024192512035,1,0,1
141,939,0.012803830206394196,0.08412024192512035,1,0,1
142,940,0.011981186456978321,0.08412024192512035,1,0,1
143,941,0.012710969895124435,0.08412024192512035,1,0,1
144,942,0.01376249361783266,0.08412024192512035,1,0,1
145,943,0.0146867074072361,0.08412024192512035,1,0,1
146,944,0.01377140637487173,0.08412024192512035,1,0,1
147,945,0.01273776963353157,0.08412024192512035,1,0,1
148,946,0.01222185231745243,0.08412024192512035,1,0,1
149,947,0.012291139923036098,0.08412024192512035,1,0,1
150,948,0.012964065186679363,0.08412024192512035,1,0,1
151,949,0.013722999952733517,0.08412024192512035,1,0,1
152,950,0.014581291936337948,0.08412024192512035,1,0,1
153,951,0.016209807246923447,0.08412024192512035,1,0,1
154,952,0.016199465841054916,0.08412024192512035,1,0,1
155,953,0.016699813306331635,0.08412024192512035,1,0,1
156,954,0.017132321372628212,0.08412024192512035,1,0,1
157,955,0.01791362278163433,0.08412024192512035,1,0,1
158,956,0.021003814414143562,0.08412024192512035,1,0,1
159,957,0.019543545320630074,0.08412024192512035,1,0,1
160,958,0.01875048130750656,0.08412024192512035,1,0,1
161,959,0.019591093063354492,0.08412024192512035,1,0,1
162,960,0.02132783830165863,0.08412024192512035,1,0,1
163,961,0.025441564619541168,0.08412024192512035,1,0,1
164,962,0.03425224497914314,0.08412024192512035,1,0,1
165,963,0.037490274757146835,0.08412024192512035,1,0,1
166,964,0.03949129953980446,0.08412024192512035,1,0,1
167,965,0.04311996325850487,0.08412024192512035,1,0,1
168,966,0.050568390637636185,0.08412024192512035,1,0,1
169,967,0.06517672538757324,0.08412024192512035,1,0,1
170,968,0.07410474121570587,0.08412024192512035,1,0,1
171,969,0.08027387410402298,0.08412024192512035,1,0,1
172,970,0.07740870118141174,0.08412024192512035,1,0,1
173,971,0.06310867518186569,0.08412024192512035,1,0,1
174,972,0.048969168215990067,0.08412024192512035,1,0,1
175,973,0.042193468660116196,0.08412024192512035,1,0,1
176,974,0.03959973528981209,0.08412024192512035,1,0,1
177,975,0.036514364182949066,0.08412024192512035,1,0,1
178,976,0.03742088004946709,0.08412024192512035,1,0,1
179,977,0.038106922060251236,0.08412024192512035,1,0,1
180,978,0.03081860952079296,0.08412024192512035,1,0,1
181,979,0.022210095077753067,0.08412024192512035,1,0,1
182,980,0.023623935878276825,0.08412024192512035,1,0,1
183,981,0.025190148502588272,0.08412024192512035,1,0,1
184,982,0.029011279344558716,0.08412024192512035,1,0,1
185,983,0.028759358450770378,0.08412024192512035,1,0,1
186,984,0.02120227925479412,0.08412024192512035,1,0,1
187,985,0.014443513937294483,0.08412024192512035,1,0,1
188,986,0.016161911189556122,0.08412024192512035,1,0,1
189,987,0.020979057997465134,0.08412024192512035,1,0,1
190,988,0.02462657541036606,0.08412024192512035,1,0,1
191,989,0.02602052502334118,0.08412024192512035,1,0,1
192,990,0.033421799540519714,0.08412024192512035,1,0,1
193,991,0.03846654295921326,0.08412024192512035,1,0,1
194,992,0.036916375160217285,0.08412024192512035,1,0,1
195,993,0.03981199115514755,0.08412024192512035,1,0,1
196,994,0.044252682477235794,0.08412024192512035,1,0,1
197,995,0.06795307248830795,0.08412024192512035,1,0,1
198,996,0.08112026751041412,0.08412024192512035,1,0,1
199,997,0.06851202994585037,0.08412024192512035,1,0,1
