dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
EURUSD,hybrid_true,cosine,0.4660033167495854,0.16216216216216217,130,67,20,20,32,2
