stock_name,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
US5Y_BOND_COVID200_daily,arccosh,897,200,148,52,0.11477528661489486,0.71,0.0,0.0,0.0,0.3287422037422037,0.06435949679717438,0.06324245506897569
US5Y_BOND_COVID200_daily,cosine,897,200,148,52,0.20387682914733882,0.7,0.0,0.0,0.0,0.30782224532224534,0.1433202213168543,0.14830189593136311
US5Y_BOND_COVID200_daily,arctan,897,200,148,52,0.03611644729971886,0.67,0.0,0.0,0.0,0.29573804573804574,0.02219570855482366,0.0230068014934659
US5Y_BOND_COVID200_daily,exponential,897,200,148,52,0.27496623396873465,0.575,0.0,0.0,0.0,0.2761174636174636,0.1741287540083745,0.19934005439281463
