dataset,method,mapping,auc_test,f1_test,train_score_mean,train_score_std,threshold_q95,n_test,n_crash,n_train
GOLD,deep_svdd,exponential,,0.0,9.15302662178874e-05,0.0,9.15302662178874e-05,128,0,1
