stock_name,method,n_train_normal,n_test_total,n_test_normal,n_test_crash,threshold,accuracy,precision,recall,f1,auc,mean_train_score,mean_test_score
US30Y_BOND_COVID200_daily,arctan,897,200,148,52,0.009044167213141918,0.535,0.044444444444444446,0.038461538461538464,0.041237113402061855,0.43061330561330563,0.004214473398622445,0.005903638525633141
US30Y_BOND_COVID200_daily,arccosh,897,200,148,52,0.02489000782370566,0.63,0.0,0.0,0.0,0.3308212058212059,0.012675134833941575,0.013672549410257489
US30Y_BOND_COVID200_daily,exponential,897,200,148,52,0.182530266046524,0.645,0.0,0.0,0.0,0.2349272349272349,0.06185242421447466,0.07499731952790172
US30Y_BOND_COVID200_daily,cosine,897,200,148,52,0.09859727919101706,0.63,0.0,0.0,0.0,0.2175155925155925,0.04164636190648428,0.05268564112484455
