dataset,method,mapping,auc,f1,n_test,n_crash,n_epochs_gan,n_epochs_enc,batch_size,n_critic
USOIL,hybrid_true,arccosh,0.5774859287054408,0.1276595744680851,106,41,20,20,32,2
