backtest_idx,window_start,fanogan_score,threshold,true_tadgan_is_anomaly,true_label_user_0crash_1not,pred_label_user_0crash_1not
0,1592,0.010469378903508186,0.029118757229298353,1,0,1
1,1593,0.008933847770094872,0.029118757229298353,1,0,1
2,1594,0.009386027231812477,0.029118757229298353,1,0,1
3,1595,0.008363654837012291,0.029118757229298353,1,0,1
4,1596,0.00837506353855133,0.029118757229298353,1,0,1
5,1597,0.0076489136554300785,0.029118757229298353,1,0,1
6,1598,0.010653470642864704,0.029118757229298353,1,0,1
7,1599,0.012177648954093456,0.029118757229298353,1,0,1
8,1600,0.011682411655783653,0.029118757229298353,1,0,1
9,1601,0.011826030910015106,0.029118757229298353,1,0,1
10,1602,0.010294033214449883,0.029118757229298353,0,1,1
11,1603,0.00975041650235653,0.029118757229298353,0,1,1
12,1604,0.0076169767417013645,0.029118757229298353,0,1,1
13,1605,0.006499799434095621,0.029118757229298353,0,1,1
14,1606,0.009195409715175629,0.029118757229298353,0,1,1
15,1607,0.01109996996819973,0.029118757229298353,0,1,1
16,1608,0.010484648868441582,0.029118757229298353,0,1,1
17,1609,0.007884440943598747,0.029118757229298353,0,1,1
18,1610,0.006922177970409393,0.029118757229298353,0,1,1
19,1611,0.008680220693349838,0.029118757229298353,0,1,1
20,1612,0.010626415722072124,0.029118757229298353,0,1,1
21,1613,0.011350817047059536,0.029118757229298353,0,1,1
22,1614,0.013409298844635487,0.029118757229298353,0,1,1
23,1615,0.015506090596318245,0.029118757229298353,0,1,1
24,1616,0.01659102365374565,0.029118757229298353,0,1,1
25,1617,0.01482410915195942,0.029118757229298353,0,1,1
26,1618,0.014463840052485466,0.029118757229298353,0,1,1
27,1619,0.017331864684820175,0.029118757229298353,0,1,1
28,1620,0.020596660673618317,0.029118757229298353,0,1,1
29,1621,0.021769899874925613,0.029118757229298353,0,1,1
30,1622,0.019002238288521767,0.029118757229298353,0,1,1
31,1623,0.024983741343021393,0.029118757229298353,0,1,1
32,1624,0.019658148288726807,0.029118757229298353,0,1,1
33,1625,0.015838023275136948,0.029118757229298353,0,1,1
34,1626,0.016991566866636276,0.029118757229298353,0,1,1
35,1627,0.02910735458135605,0.029118757229298353,0,1,1
36,1628,0.03287516534328461,0.029118757229298353,0,1,0
37,1629,0.03223318234086037,0.029118757229298353,0,1,0
38,1630,0.01634318381547928,0.029118757229298353,0,1,1
39,1631,0.017664961516857147,0.029118757229298353,0,1,1
40,1632,0.017238352447748184,0.029118757229298353,0,1,1
41,1633,0.013019934296607971,0.029118757229298353,0,1,1
42,1634,0.014020547270774841,0.029118757229298353,0,1,1
43,1635,0.01545380987226963,0.029118757229298353,0,1,1
44,1636,0.01228401716798544,0.029118757229298353,0,1,1
45,1637,0.013689238578081131,0.029118757229298353,0,1,1
46,1638,0.01262405700981617,0.029118757229298353,0,1,1
47,1639,0.016646530479192734,0.029118757229298353,0,1,1
48,1640,0.012062717229127884,0.029118757229298353,0,1,1
49,1641,0.008669303730130196,0.029118757229298353,0,1,1
50,1642,0.008175572380423546,0.029118757229298353,0,1,1
51,1643,0.009907600469887257,0.029118757229298353,0,1,1
52,1644,0.011875377967953682,0.029118757229298353,0,1,1
53,1645,0.012977635487914085,0.029118757229298353,0,1,1
54,1646,0.01242267619818449,0.029118757229298353,0,1,1
55,1647,0.012918532826006413,0.029118757229298353,0,1,1
56,1648,0.01177284773439169,0.029118757229298353,0,1,1
57,1649,0.01061641052365303,0.029118757229298353,0,1,1
58,1650,0.010157350450754166,0.029118757229298353,0,1,1
59,1651,0.012836916372179985,0.029118757229298353,0,1,1
60,1652,0.01211346872150898,0.029118757229298353,0,1,1
61,1653,0.010769987478852272,0.029118757229298353,0,1,1
62,1654,0.01174931414425373,0.029118757229298353,0,1,1
63,1655,0.009040486998856068,0.029118757229298353,0,1,1
64,1656,0.009495641104876995,0.029118757229298353,0,1,1
65,1657,0.008382265456020832,0.029118757229298353,0,1,1
66,1658,0.006895171012729406,0.029118757229298353,0,1,1
67,1659,0.00885690189898014,0.029118757229298353,0,1,1
68,1660,0.010239682160317898,0.029118757229298353,0,1,1
69,1661,0.010937957093119621,0.029118757229298353,0,1,1
70,1662,0.008068041875958443,0.029118757229298353,0,1,1
71,1663,0.00856433343142271,0.029118757229298353,0,1,1
72,1664,0.013156108558177948,0.029118757229298353,0,1,1
73,1665,0.02323887124657631,0.029118757229298353,0,1,1
74,1666,0.019174940884113312,0.029118757229298353,0,1,1
75,1667,0.017372295260429382,0.029118757229298353,0,1,1
76,1668,0.014173255302011967,0.029118757229298353,0,1,1
77,1669,0.011916709132492542,0.029118757229298353,0,1,1
78,1670,0.010072585195302963,0.029118757229298353,0,1,1
79,1671,0.008751976303756237,0.029118757229298353,0,1,1
80,1672,0.010030452162027359,0.029118757229298353,0,1,1
81,1673,0.01007192861288786,0.029118757229298353,0,1,1
82,1674,0.008546266704797745,0.029118757229298353,0,1,1
83,1675,0.013097451068460941,0.029118757229298353,0,1,1
84,1676,0.015405033715069294,0.029118757229298353,0,1,1
85,1677,0.012906357645988464,0.029118757229298353,0,1,1
86,1678,0.010519582778215408,0.029118757229298353,0,1,1
87,1679,0.008705860003829002,0.029118757229298353,0,1,1
88,1680,0.011096125468611717,0.029118757229298353,0,1,1
89,1681,0.011509736068546772,0.029118757229298353,0,1,1
90,1682,0.008599989116191864,0.029118757229298353,0,1,1
91,1683,0.008380908519029617,0.029118757229298353,0,1,1
92,1684,0.010616116225719452,0.029118757229298353,0,1,1
93,1685,0.009568583220243454,0.029118757229298353,0,1,1
94,1686,0.00880233570933342,0.029118757229298353,0,1,1
95,1687,0.008658978156745434,0.029118757229298353,0,1,1
96,1688,0.011636035516858101,0.029118757229298353,0,1,1
97,1689,0.015774749219417572,0.029118757229298353,0,1,1
98,1690,0.016279030591249466,0.029118757229298353,0,1,1
99,1691,0.01359116192907095,0.029118757229298353,0,1,1
100,1692,0.013880731537938118,0.029118757229298353,0,1,1
101,1693,0.019425498321652412,0.029118757229298353,0,1,1
102,1694,0.024209875613451004,0.029118757229298353,0,1,1
103,1695,0.030183937400579453,0.029118757229298353,0,1,0
104,1696,0.03127008303999901,0.029118757229298353,0,1,0
105,1697,0.05478186532855034,0.029118757229298353,0,1,0
106,1698,0.06288427114486694,0.029118757229298353,0,1,0
107,1699,0.05036793276667595,0.029118757229298353,0,1,0
108,1700,0.046000100672245026,0.029118757229298353,0,1,0
109,1701,0.05643553286790848,0.029118757229298353,0,1,0
110,1702,0.04786815494298935,0.029118757229298353,0,1,0
111,1703,0.03833413124084473,0.029118757229298353,0,1,0
112,1704,0.030660776421427727,0.029118757229298353,0,1,0
113,1705,0.03630766272544861,0.029118757229298353,0,1,0
114,1706,0.03254176676273346,0.029118757229298353,0,1,0
115,1707,0.03065333515405655,0.029118757229298353,0,1,0
116,1708,0.027682200074195862,0.029118757229298353,0,1,1
117,1709,0.03250052034854889,0.029118757229298353,0,1,0
118,1710,0.042594026774168015,0.029118757229298353,0,1,0
119,1711,0.027617139741778374,0.029118757229298353,0,1,1
120,1712,0.019991345703601837,0.029118757229298353,0,1,1
121,1713,0.026178976520895958,0.029118757229298353,0,1,1
122,1714,0.02593497559428215,0.029118757229298353,0,1,1
123,1715,0.01715635508298874,0.029118757229298353,0,1,1
124,1716,0.02516576088964939,0.029118757229298353,0,1,1
125,1717,0.027188297361135483,0.029118757229298353,0,1,1
126,1718,0.03186996653676033,0.029118757229298353,0,1,0
127,1719,0.030945390462875366,0.029118757229298353,0,1,0
128,1720,0.0308431014418602,0.029118757229298353,0,1,0
129,1721,0.03464343026280403,0.029118757229298353,0,1,0
130,1722,0.023861192166805267,0.029118757229298353,0,1,1
131,1723,0.02162238582968712,0.029118757229298353,0,1,1
132,1724,0.026206672191619873,0.029118757229298353,0,1,1
133,1725,0.029406163841485977,0.029118757229298353,0,1,0
